episode,total_reward,steps,solved,epsilon
3496,15.00,2500,0,0.0500
3497,21.50,2500,0,0.0500
3498,18.00,2500,0,0.0500
3499,13.50,2500,0,0.0500
3500,21.50,2500,0,0.0500
3501,17.00,2500,0,0.0500
3502,13.00,2500,0,0.0500
3503,19.50,2500,0,0.0500
3504,16.50,2500,0,0.0500
3505,23.50,2500,0,0.0500
3506,15.50,2500,0,0.0500
3507,13.00,2500,0,0.0500
3508,15.50,2500,0,0.0500
3509,14.00,2500,0,0.0500
3510,16.50,2500,0,0.0500
3511,15.00,2500,0,0.0500
3512,18.00,2500,0,0.0500
3513,21.50,2500,0,0.0500
3514,14.00,2500,0,0.0500
3515,16.00,2500,0,0.0500
3516,16.00,2500,0,0.0500
3517,13.50,2500,0,0.0500
3518,13.00,2500,0,0.0500
3519,9.00,2500,0,0.0500
3520,13.00,2500,0,0.0500
3521,10.50,2500,0,0.0500
3522,4.50,2500,0,0.0500
3523,16.50,2500,0,0.0500
3524,14.50,2500,0,0.0500
3525,15.50,2500,0,0.0500
3526,17.50,2500,0,0.0500
3527,12.50,2500,0,0.0500
3528,12.00,2500,0,0.0500
3529,11.50,2500,0,0.0500
3530,9.50,2500,0,0.0500
3531,5.50,2500,0,0.0500
3532,16.50,2500,0,0.0500
3533,13.00,2500,0,0.0500
3534,21.00,2500,0,0.0500
3535,11.00,2500,0,0.0500
3536,17.00,2500,0,0.0500
3537,15.50,2500,0,0.0500
3538,17.00,2500,0,0.0500
3539,11.50,2500,0,0.0500
3540,5.50,2500,0,0.0500
3541,10.50,2500,0,0.0500
3542,14.00,2500,0,0.0500
3543,15.00,2500,0,0.0500
3544,17.00,2500,0,0.0500
3545,22.50,2500,0,0.0500
3546,15.50,2500,0,0.0500
3547,15.50,2500,0,0.0500
3548,16.00,2500,0,0.0500
3549,19.50,2500,0,0.0500
3550,17.50,2500,0,0.0500
3551,9.50,2500,0,0.0500
3552,11.00,2500,0,0.0500
3553,11.00,2500,0,0.0500
3554,14.50,2500,0,0.0500
3555,10.50,2500,0,0.0500
3556,11.50,2500,0,0.0500
3557,11.00,2500,0,0.0500
3558,11.50,2500,0,0.0500
3559,14.50,2500,0,0.0500
3560,19.50,2500,0,0.0500
3561,6.00,2500,0,0.0500
3562,22.00,2500,0,0.0500
3563,18.50,2500,0,0.0500
3564,17.50,2500,0,0.0500
3565,14.00,2500,0,0.0500
3566,16.50,2500,0,0.0500
3567,20.00,2500,0,0.0500
3568,12.50,2500,0,0.0500
3569,19.50,2500,0,0.0500
3570,9.50,2500,0,0.0500
3571,12.00,2500,0,0.0500
3572,15.50,2500,0,0.0500
3573,12.00,2500,0,0.0500
3574,12.00,2500,0,0.0500
3575,15.50,2500,0,0.0500
3576,24.50,2500,0,0.0500
3577,19.50,2500,0,0.0500
3578,14.00,2500,0,0.0500
3579,20.50,2500,0,0.0500
3580,24.50,2500,0,0.0500
3581,14.50,2500,0,0.0500
3582,21.50,2500,0,0.0500
3583,17.50,2500,0,0.0500
3584,19.00,2500,0,0.0500
3585,12.00,2500,0,0.0500
3586,12.50,2500,0,0.0500
3587,13.00,2500,0,0.0500
3588,18.50,2500,0,0.0500
3589,20.00,2500,0,0.0500
3590,9.00,2500,0,0.0500
3591,11.50,2500,0,0.0500
3592,17.00,2500,0,0.0500
3593,22.50,2500,0,0.0500
3594,15.00,2500,0,0.0500
3595,9.50,2500,0,0.0500
3596,9.50,2500,0,0.0500
3597,21.50,2500,0,0.0500
3598,14.50,2500,0,0.0500
3599,18.50,2500,0,0.0500
3600,15.00,2500,0,0.0500
3601,19.00,2500,0,0.0500
3602,16.00,2500,0,0.0500
3603,11.50,2500,0,0.0500
3604,12.50,2500,0,0.0500
3605,12.50,2500,0,0.0500
3606,15.50,2500,0,0.0500
3607,12.00,2500,0,0.0500
3608,17.50,2500,0,0.0500
3609,12.50,2500,0,0.0500
3610,19.00,2500,0,0.0500
3611,15.00,2500,0,0.0500
3612,19.00,2500,0,0.0500
3613,12.00,2500,0,0.0500
3614,15.00,2500,0,0.0500
3615,8.00,2500,0,0.0500
3616,16.50,2500,0,0.0500
3617,12.00,2500,0,0.0500
3618,19.00,2500,0,0.0500
3619,9.00,2500,0,0.0500
3620,12.00,2500,0,0.0500
3621,18.50,2500,0,0.0500
3622,17.50,2500,0,0.0500
3623,12.00,2500,0,0.0500
3624,14.50,2500,0,0.0500
3625,16.50,2500,0,0.0500
3626,18.50,2500,0,0.0500
3627,12.50,2500,0,0.0500
3628,13.50,2500,0,0.0500
3629,12.00,2500,0,0.0500
3630,18.50,2500,0,0.0500
3631,20.00,2500,0,0.0500
3632,7.00,2500,0,0.0500
3633,11.50,2500,0,0.0500
3634,8.00,2500,0,0.0500
3635,13.00,2500,0,0.0500
3636,14.00,2500,0,0.0500
3637,14.00,2500,0,0.0500
3638,16.50,2500,0,0.0500
3639,10.50,2500,0,0.0500
3640,14.50,2500,0,0.0500
3641,14.00,2500,0,0.0500
3642,3.50,2500,0,0.0500
3643,10.00,2500,0,0.0500
3644,9.00,2500,0,0.0500
3645,15.00,2500,0,0.0500
3646,13.50,2500,0,0.0500
3647,15.50,2500,0,0.0500
3648,15.00,2500,0,0.0500
3649,11.50,2500,0,0.0500
3650,20.50,2500,0,0.0500
3651,9.50,2500,0,0.0500
3652,15.00,2500,0,0.0500
3653,12.50,2500,0,0.0500
3654,11.50,2500,0,0.0500
3655,21.00,2500,0,0.0500
3656,7.50,2500,0,0.0500
3657,17.50,2500,0,0.0500
3658,18.50,2500,0,0.0500
3659,16.50,2500,0,0.0500
3660,17.50,2500,0,0.0500
3661,20.50,2500,0,0.0500
3662,16.50,2500,0,0.0500
3663,22.50,2500,0,0.0500
3664,17.00,2500,0,0.0500
3665,14.50,2500,0,0.0500
3666,14.00,2500,0,0.0500
3667,14.50,2500,0,0.0500
3668,15.50,2500,0,0.0500
3669,16.00,2500,0,0.0500
3670,15.50,2500,0,0.0500
3671,8.00,2500,0,0.0500
3672,12.00,2500,0,0.0500
3673,24.50,2500,0,0.0500
3674,15.00,2500,0,0.0500
3675,10.50,2500,0,0.0500
3676,10.00,2500,0,0.0500
3677,17.00,2500,0,0.0500
3678,16.50,2500,0,0.0500
3679,13.50,2500,0,0.0500
3680,13.00,2500,0,0.0500
3681,16.00,2500,0,0.0500
3682,15.00,2500,0,0.0500
3683,17.50,2500,0,0.0500
3684,19.50,2500,0,0.0500
3685,15.00,2500,0,0.0500
3686,20.50,2500,0,0.0500
3687,15.00,2500,0,0.0500
3688,11.50,2500,0,0.0500
3689,8.50,2500,0,0.0500
3690,11.00,2500,0,0.0500
3691,16.00,2500,0,0.0500
3692,22.50,2500,0,0.0500
3693,15.00,2500,0,0.0500
3694,24.00,2500,0,0.0500
3695,15.00,2500,0,0.0500
3696,11.00,2500,0,0.0500
3697,17.00,2500,0,0.0500
3698,14.50,2500,0,0.0500
3699,12.00,2500,0,0.0500
3700,11.00,2500,0,0.0500
3701,14.50,2500,0,0.0500
3702,8.50,2500,0,0.0500
3703,13.50,2500,0,0.0500
3704,12.50,2500,0,0.0500
3705,11.50,2500,0,0.0500
3706,13.50,2500,0,0.0500
3707,8.00,2500,0,0.0500
3708,16.00,2500,0,0.0500
3709,11.50,2500,0,0.0500
3710,12.50,2500,0,0.0500
3711,16.00,2500,0,0.0500
3712,12.50,2500,0,0.0500
3713,21.50,2500,0,0.0500
3714,19.00,2500,0,0.0500
3715,11.00,2500,0,0.0500
3716,14.50,2500,0,0.0500
3717,17.00,2500,0,0.0500
3718,14.00,2500,0,0.0500
3719,19.50,2500,0,0.0500
3720,14.00,2500,0,0.0500
3721,13.00,2500,0,0.0500
3722,17.00,2500,0,0.0500
3723,10.00,2500,0,0.0500
3724,13.50,2500,0,0.0500
3725,15.00,2500,0,0.0500
3726,21.00,2500,0,0.0500
3727,16.50,2500,0,0.0500
3728,15.00,2500,0,0.0500
3729,17.50,2500,0,0.0500
3730,19.00,2500,0,0.0500
3731,17.50,2500,0,0.0500
3732,15.50,2500,0,0.0500
3733,18.00,2500,0,0.0500
3734,16.00,2500,0,0.0500
3735,11.00,2500,0,0.0500
3736,10.00,2500,0,0.0500
3737,15.50,2500,0,0.0500
3738,13.00,2500,0,0.0500
3739,22.00,2500,0,0.0500
3740,19.50,2500,0,0.0500
3741,19.00,2500,0,0.0500
3742,18.00,2500,0,0.0500
3743,18.50,2500,0,0.0500
3744,16.50,2500,0,0.0500
3745,8.50,2500,0,0.0500
3746,13.00,2500,0,0.0500
3747,20.50,2500,0,0.0500
3748,18.00,2500,0,0.0500
3749,16.00,2500,0,0.0500
3750,13.50,2500,0,0.0500
3751,10.00,2500,0,0.0500
3752,14.00,2500,0,0.0500
3753,16.50,2500,0,0.0500
3754,12.00,2500,0,0.0500
3755,8.00,2500,0,0.0500
3756,17.50,2500,0,0.0500
3757,14.00,2500,0,0.0500
3758,9.50,2500,0,0.0500
3759,12.00,2500,0,0.0500
3760,14.50,2500,0,0.0500
3761,13.50,2500,0,0.0500
3762,10.00,2500,0,0.0500
3763,10.50,2500,0,0.0500
3764,9.50,2500,0,0.0500
3765,16.00,2500,0,0.0500
3766,13.50,2500,0,0.0500
3767,15.00,2500,0,0.0500
3768,13.00,2500,0,0.0500
3769,8.50,2500,0,0.0500
3770,9.00,2500,0,0.0500
3771,19.00,2500,0,0.0500
3772,19.00,2500,0,0.0500
3773,13.50,2500,0,0.0500
3774,16.00,2500,0,0.0500
3775,11.50,2500,0,0.0500
3776,14.50,2500,0,0.0500
3777,16.00,2500,0,0.0500
3778,18.00,2500,0,0.0500
3779,12.00,2500,0,0.0500
3780,15.00,2500,0,0.0500
3781,10.50,2500,0,0.0500
3782,13.00,2500,0,0.0500
3783,8.50,2500,0,0.0500
3784,19.50,2500,0,0.0500
3785,14.50,2500,0,0.0500
3786,13.50,2500,0,0.0500
3787,20.00,2500,0,0.0500
3788,13.00,2500,0,0.0500
3789,15.50,2500,0,0.0500
3790,13.50,2500,0,0.0500
3791,17.00,2500,0,0.0500
3792,14.00,2500,0,0.0500
3793,15.00,2500,0,0.0500
3794,19.00,2500,0,0.0500
3795,9.50,2500,0,0.0500
3796,17.50,2500,0,0.0500
3797,15.50,2500,0,0.0500
3798,16.50,2500,0,0.0500
3799,12.00,2500,0,0.0500
3800,18.50,2500,0,0.0500
3801,17.00,2500,0,0.0500
3802,16.00,2500,0,0.0500
3803,14.00,2500,0,0.0500
3804,18.50,2500,0,0.0500
3805,19.00,2500,0,0.0500
3806,9.50,2500,0,0.0500
3807,14.00,2500,0,0.0500
3808,5.50,2500,0,0.0500
3809,10.50,2500,0,0.0500
3810,14.00,2500,0,0.0500
3811,18.50,2500,0,0.0500
3812,18.00,2500,0,0.0500
3813,10.50,2500,0,0.0500
3814,12.00,2500,0,0.0500
3815,20.50,2500,0,0.0500
3816,13.50,2500,0,0.0500
3817,14.50,2500,0,0.0500
3818,10.00,2500,0,0.0500
3819,13.00,2500,0,0.0500
3820,15.00,2500,0,0.0500
3821,14.00,2500,0,0.0500
3822,12.50,2500,0,0.0500
3823,13.50,2500,0,0.0500
3824,11.50,2500,0,0.0500
3825,15.00,2500,0,0.0500
3826,20.50,2500,0,0.0500
3827,12.50,2500,0,0.0500
3828,5.50,2500,0,0.0500
3829,14.00,2500,0,0.0500
3830,11.50,2500,0,0.0500
3831,7.00,2500,0,0.0500
3832,15.00,2500,0,0.0500
3833,14.50,2500,0,0.0500
3834,13.00,2500,0,0.0500
3835,14.00,2500,0,0.0500
3836,7.00,2500,0,0.0500
3837,10.50,2500,0,0.0500
3838,17.50,2500,0,0.0500
3839,17.00,2500,0,0.0500
3840,13.50,2500,0,0.0500
3841,14.00,2500,0,0.0500
3842,9.50,2500,0,0.0500
3843,9.50,2500,0,0.0500
3844,16.00,2500,0,0.0500
3845,15.00,2500,0,0.0500
3846,17.00,2500,0,0.0500
3847,17.50,2500,0,0.0500
3848,13.00,2500,0,0.0500
3849,6.50,2500,0,0.0500
3850,14.50,2500,0,0.0500
3851,10.50,2500,0,0.0500
3852,18.50,2500,0,0.0500
3853,11.50,2500,0,0.0500
3854,7.00,2500,0,0.0500
3855,16.00,2500,0,0.0500
3856,16.50,2500,0,0.0500
3857,13.50,2500,0,0.0500
3858,6.50,2500,0,0.0500
3859,9.50,2500,0,0.0500
3860,16.50,2500,0,0.0500
3861,16.00,2500,0,0.0500
3862,9.50,2500,0,0.0500
3863,15.50,2500,0,0.0500
3864,18.00,2500,0,0.0500
3865,14.50,2500,0,0.0500
3866,13.50,2500,0,0.0500
3867,17.50,2500,0,0.0500
3868,11.00,2500,0,0.0500
3869,13.50,2500,0,0.0500
3870,13.50,2500,0,0.0500
3871,8.00,2500,0,0.0500
3872,21.00,2500,0,0.0500
3873,13.00,2500,0,0.0500
3874,13.50,2500,0,0.0500
3875,17.50,2500,0,0.0500
3876,14.00,2500,0,0.0500
3877,18.50,2500,0,0.0500
3878,23.00,2500,0,0.0500
3879,11.50,2500,0,0.0500
3880,19.00,2500,0,0.0500
3881,17.50,2500,0,0.0500
3882,13.00,2500,0,0.0500
3883,10.00,2500,0,0.0500
3884,14.50,2500,0,0.0500
3885,17.50,2500,0,0.0500
3886,15.00,2500,0,0.0500
3887,12.50,2500,0,0.0500
3888,16.00,2500,0,0.0500
3889,19.00,2500,0,0.0500
3890,10.00,2500,0,0.0500
3891,17.50,2500,0,0.0500
3892,10.50,2500,0,0.0500
3893,11.50,2500,0,0.0500
3894,17.50,2500,0,0.0500
3895,21.00,2500,0,0.0500
3896,9.50,2500,0,0.0500
3897,9.50,2500,0,0.0500
3898,14.50,2500,0,0.0500
3899,20.00,2500,0,0.0500
3900,14.00,2500,0,0.0500
3901,11.00,2500,0,0.0500
3902,13.00,2500,0,0.0500
3903,7.50,2500,0,0.0500
3904,7.50,2500,0,0.0500
3905,15.50,2500,0,0.0500
3906,16.00,2500,0,0.0500
3907,20.50,2500,0,0.0500
3908,5.00,2500,0,0.0500
3909,17.00,2500,0,0.0500
3910,16.00,2500,0,0.0500
3911,20.00,2500,0,0.0500
3912,12.50,2500,0,0.0500
3913,19.50,2500,0,0.0500
3914,16.00,2500,0,0.0500
3915,15.50,2500,0,0.0500
3916,19.00,2500,0,0.0500
3917,12.50,2500,0,0.0500
3918,14.00,2500,0,0.0500
3919,18.50,2500,0,0.0500
3920,9.00,2500,0,0.0500
3921,8.00,2500,0,0.0500
3922,14.50,2500,0,0.0500
3923,15.00,2500,0,0.0500
3924,17.50,2500,0,0.0500
3925,13.50,2500,0,0.0500
3926,16.00,2500,0,0.0500
3927,10.00,2500,0,0.0500
3928,9.50,2500,0,0.0500
3929,21.00,2500,0,0.0500
3930,13.00,2500,0,0.0500
3931,16.50,2500,0,0.0500
3932,10.00,2500,0,0.0500
3933,8.50,2500,0,0.0500
3934,4.50,2500,0,0.0500
3935,14.00,2500,0,0.0500
3936,6.00,2500,0,0.0500
3937,9.50,2500,0,0.0500
3938,10.50,2500,0,0.0500
3939,15.50,2500,0,0.0500
3940,10.50,2500,0,0.0500
3941,21.00,2500,0,0.0500
3942,8.50,2500,0,0.0500
3943,17.50,2500,0,0.0500
3944,13.50,2500,0,0.0500
3945,16.50,2500,0,0.0500
3946,15.00,2500,0,0.0500
3947,12.50,2500,0,0.0500
3948,15.50,2500,0,0.0500
3949,13.50,2500,0,0.0500
3950,14.50,2500,0,0.0500
3951,15.00,2500,0,0.0500
3952,18.50,2500,0,0.0500
3953,10.50,2500,0,0.0500
3954,12.00,2500,0,0.0500
3955,19.50,2500,0,0.0500
3956,12.00,2500,0,0.0500
3957,10.50,2500,0,0.0500
3958,19.00,2500,0,0.0500
3959,9.50,2500,0,0.0500
3960,15.50,2500,0,0.0500
3961,16.00,2500,0,0.0500
3962,11.00,2500,0,0.0500
3963,14.00,2500,0,0.0500
3964,12.00,2500,0,0.0500
3965,21.50,2500,0,0.0500
3966,15.50,2500,0,0.0500
3967,12.00,2500,0,0.0500
3968,13.50,2500,0,0.0500
3969,13.50,2500,0,0.0500
3970,11.00,2500,0,0.0500
3971,15.50,2500,0,0.0500
3972,17.00,2500,0,0.0500
3973,12.50,2500,0,0.0500
3974,15.50,2500,0,0.0500
3975,15.50,2500,0,0.0500
3976,16.50,2500,0,0.0500
3977,19.00,2500,0,0.0500
3978,17.00,2500,0,0.0500
3979,11.00,2500,0,0.0500
3980,11.00,2500,0,0.0500
3981,13.50,2500,0,0.0500
3982,16.50,2500,0,0.0500
3983,16.50,2500,0,0.0500
3984,19.50,2500,0,0.0500
3985,12.50,2500,0,0.0500
3986,21.50,2500,0,0.0500
3987,17.50,2500,0,0.0500
3988,16.50,2500,0,0.0500
3989,17.50,2500,0,0.0500
3990,13.50,2500,0,0.0500
3991,15.50,2500,0,0.0500
3992,11.00,2500,0,0.0500
3993,6.50,2500,0,0.0500
3994,11.50,2500,0,0.0500
3995,24.50,2500,0,0.0500
3996,9.00,2500,0,0.0500
3997,16.00,2500,0,0.0500
3998,7.00,2500,0,0.0500
3999,12.00,2500,0,0.0500
4000,15.00,2500,0,0.0500
4001,10.50,2500,0,0.0500
4002,11.00,2500,0,0.0500
4003,14.50,2500,0,0.0500
4004,14.00,2500,0,0.0500
4005,20.50,2500,0,0.0500
4006,16.50,2500,0,0.0500
4007,21.50,2500,0,0.0500
4008,14.50,2500,0,0.0500
4009,21.00,2500,0,0.0500
4010,19.00,2500,0,0.0500
4011,19.00,2500,0,0.0500
4012,18.50,2500,0,0.0500
4013,18.00,2500,0,0.0500
4014,16.50,2500,0,0.0500
4015,16.00,2500,0,0.0500
4016,16.00,2500,0,0.0500
4017,14.50,2500,0,0.0500
4018,12.50,2500,0,0.0500
4019,17.00,2500,0,0.0500
4020,23.50,2500,0,0.0500
4021,20.00,2500,0,0.0500
4022,12.50,2500,0,0.0500
4023,9.00,2500,0,0.0500
4024,15.50,2500,0,0.0500
4025,10.50,2500,0,0.0500
4026,11.50,2500,0,0.0500
4027,11.50,2500,0,0.0500
4028,8.00,2500,0,0.0500
4029,25.00,2500,0,0.0500
4030,15.00,2500,0,0.0500
4031,8.50,2500,0,0.0500
4032,8.50,2500,0,0.0500
4033,16.00,2500,0,0.0500
4034,12.50,2500,0,0.0500
4035,12.00,2500,0,0.0500
4036,20.50,2500,0,0.0500
4037,18.00,2500,0,0.0500
4038,15.00,2500,0,0.0500
4039,10.00,2500,0,0.0500
4040,20.50,2500,0,0.0500
4041,10.50,2500,0,0.0500
4042,20.00,2500,0,0.0500
4043,14.00,2500,0,0.0500
4044,17.50,2500,0,0.0500
4045,14.00,2500,0,0.0500
4046,11.50,2500,0,0.0500
4047,15.00,2500,0,0.0500
4048,20.00,2500,0,0.0500
4049,16.50,2500,0,0.0500
4050,14.00,2500,0,0.0500
4051,14.00,2500,0,0.0500
4052,15.00,2500,0,0.0500
4053,12.00,2500,0,0.0500
4054,20.00,2500,0,0.0500
4055,12.00,2500,0,0.0500
4056,15.00,2500,0,0.0500
4057,9.00,2500,0,0.0500
4058,7.00,2500,0,0.0500
4059,15.50,2500,0,0.0500
4060,10.50,2500,0,0.0500
4061,8.50,2500,0,0.0500
4062,11.00,2500,0,0.0500
4063,11.50,2500,0,0.0500
4064,15.00,2500,0,0.0500
4065,16.50,2500,0,0.0500
4066,19.50,2500,0,0.0500
4067,15.50,2500,0,0.0500
4068,17.00,2500,0,0.0500
4069,13.50,2500,0,0.0500
4070,13.50,2500,0,0.0500
4071,16.50,2500,0,0.0500
4072,13.50,2500,0,0.0500
4073,11.50,2500,0,0.0500
4074,15.00,2500,0,0.0500
4075,19.00,2500,0,0.0500
4076,17.50,2500,0,0.0500
4077,16.50,2500,0,0.0500
4078,15.00,2500,0,0.0500
4079,17.50,2500,0,0.0500
4080,19.00,2500,0,0.0500
4081,18.00,2500,0,0.0500
4082,21.00,2500,0,0.0500
4083,17.50,2500,0,0.0500
4084,16.50,2500,0,0.0500
4085,17.00,2500,0,0.0500
4086,17.00,2500,0,0.0500
4087,13.50,2500,0,0.0500
4088,16.50,2500,0,0.0500
4089,15.00,2500,0,0.0500
4090,14.50,2500,0,0.0500
4091,8.00,2500,0,0.0500
4092,10.00,2500,0,0.0500
4093,13.00,2500,0,0.0500
4094,11.50,2500,0,0.0500
4095,17.50,2500,0,0.0500
4096,16.50,2500,0,0.0500
4097,12.50,2500,0,0.0500
4098,16.50,2500,0,0.0500
4099,17.00,2500,0,0.0500
4100,13.50,2500,0,0.0500
4101,14.00,2500,0,0.0500
4102,20.00,2500,0,0.0500
4103,16.00,2500,0,0.0500
4104,11.00,2500,0,0.0500
4105,12.50,2500,0,0.0500
4106,8.50,2500,0,0.0500
4107,16.00,2500,0,0.0500
4108,23.00,2500,0,0.0500
4109,13.00,2500,0,0.0500
4110,10.00,2500,0,0.0500
4111,12.00,2500,0,0.0500
4112,19.00,2500,0,0.0500
4113,21.50,2500,0,0.0500
4114,11.00,2500,0,0.0500
4115,21.50,2500,0,0.0500
4116,15.00,2500,0,0.0500
4117,19.00,2500,0,0.0500
4118,17.50,2500,0,0.0500
4119,18.00,2500,0,0.0500
4120,12.50,2500,0,0.0500
4121,9.50,2500,0,0.0500
4122,12.50,2500,0,0.0500
4123,11.00,2500,0,0.0500
4124,10.50,2500,0,0.0500
4125,14.50,2500,0,0.0500
4126,14.00,2500,0,0.0500
4127,11.50,2500,0,0.0500
4128,16.50,2500,0,0.0500
4129,15.50,2500,0,0.0500
4130,17.00,2500,0,0.0500
4131,21.00,2500,0,0.0500
4132,13.00,2500,0,0.0500
4133,16.50,2500,0,0.0500
4134,11.00,2500,0,0.0500
4135,15.00,2500,0,0.0500
4136,20.00,2500,0,0.0500
4137,13.00,2500,0,0.0500
4138,11.50,2500,0,0.0500
4139,9.00,2500,0,0.0500
4140,13.00,2500,0,0.0500
4141,11.00,2500,0,0.0500
4142,7.50,2500,0,0.0500
4143,14.00,2500,0,0.0500
4144,23.00,2500,0,0.0500
4145,15.00,2500,0,0.0500
4146,12.00,2500,0,0.0500
4147,11.00,2500,0,0.0500
4148,16.00,2500,0,0.0500
4149,15.00,2500,0,0.0500
4150,18.00,2500,0,0.0500
4151,9.50,2500,0,0.0500
4152,15.00,2500,0,0.0500
4153,20.00,2500,0,0.0500
4154,16.00,2500,0,0.0500
4155,20.50,2500,0,0.0500
4156,15.50,2500,0,0.0500
4157,21.00,2500,0,0.0500
4158,18.50,2500,0,0.0500
4159,16.50,2500,0,0.0500
4160,11.00,2500,0,0.0500
4161,17.00,2500,0,0.0500
4162,11.50,2500,0,0.0500
4163,12.00,2500,0,0.0500
4164,13.00,2500,0,0.0500
4165,12.00,2500,0,0.0500
4166,16.00,2500,0,0.0500
4167,13.50,2500,0,0.0500
4168,14.00,2500,0,0.0500
4169,19.00,2500,0,0.0500
4170,16.00,2500,0,0.0500
4171,7.50,2500,0,0.0500
4172,7.00,2500,0,0.0500
4173,14.00,2500,0,0.0500
4174,11.00,2500,0,0.0500
4175,12.50,2500,0,0.0500
4176,15.50,2500,0,0.0500
4177,17.50,2500,0,0.0500
4178,16.50,2500,0,0.0500
4179,8.50,2500,0,0.0500
4180,6.50,2500,0,0.0500
4181,15.00,2500,0,0.0500
4182,14.50,2500,0,0.0500
4183,17.00,2500,0,0.0500
4184,21.50,2500,0,0.0500
4185,15.50,2500,0,0.0500
4186,15.00,2500,0,0.0500
4187,9.50,2500,0,0.0500
4188,13.00,2500,0,0.0500
4189,14.50,2500,0,0.0500
4190,14.50,2500,0,0.0500
4191,12.50,2500,0,0.0500
4192,7.00,2500,0,0.0500
4193,12.50,2500,0,0.0500
4194,17.00,2500,0,0.0500
4195,13.00,2500,0,0.0500
4196,19.50,2500,0,0.0500
4197,15.00,2500,0,0.0500
4198,21.00,2500,0,0.0500
4199,21.00,2500,0,0.0500
4200,13.00,2500,0,0.0500
4201,14.00,2500,0,0.0500
4202,12.00,2500,0,0.0500
4203,11.00,2500,0,0.0500
4204,12.50,2500,0,0.0500
4205,13.50,2500,0,0.0500
4206,16.50,2500,0,0.0500
4207,14.00,2500,0,0.0500
4208,15.50,2500,0,0.0500
4209,18.50,2500,0,0.0500
4210,15.00,2500,0,0.0500
4211,13.50,2500,0,0.0500
4212,15.50,2500,0,0.0500
4213,18.00,2500,0,0.0500
4214,12.00,2500,0,0.0500
4215,14.50,2500,0,0.0500
4216,19.00,2500,0,0.0500
4217,19.00,2500,0,0.0500
4218,23.00,2500,0,0.0500
4219,18.50,2500,0,0.0500
4220,9.50,2500,0,0.0500
4221,12.50,2500,0,0.0500
4222,11.00,2500,0,0.0500
4223,21.00,2500,0,0.0500
4224,13.00,2500,0,0.0500
4225,3.00,2500,0,0.0500
4226,12.50,2500,0,0.0500
4227,15.00,2500,0,0.0500
4228,13.00,2500,0,0.0500
4229,16.00,2500,0,0.0500
4230,11.00,2500,0,0.0500
4231,14.50,2500,0,0.0500
4232,8.00,2500,0,0.0500
4233,10.50,2500,0,0.0500
4234,12.00,2500,0,0.0500
4235,6.00,2500,0,0.0500
4236,18.50,2500,0,0.0500
4237,15.00,2500,0,0.0500
4238,17.50,2500,0,0.0500
4239,16.00,2500,0,0.0500
4240,14.50,2500,0,0.0500
4241,10.50,2500,0,0.0500
4242,13.00,2500,0,0.0500
4243,18.00,2500,0,0.0500
4244,12.00,2500,0,0.0500
4245,6.00,2500,0,0.0500
4246,12.50,2500,0,0.0500
4247,13.00,2500,0,0.0500
4248,14.50,2500,0,0.0500
4249,15.50,2500,0,0.0500
4250,15.00,2500,0,0.0500
4251,15.00,2500,0,0.0500
4252,6.50,2500,0,0.0500
4253,13.50,2500,0,0.0500
4254,19.50,2500,0,0.0500
4255,15.00,2500,0,0.0500
4256,11.50,2500,0,0.0500
4257,19.00,2500,0,0.0500
4258,17.00,2500,0,0.0500
4259,15.00,2500,0,0.0500
4260,15.00,2500,0,0.0500
4261,15.00,2500,0,0.0500
4262,15.50,2500,0,0.0500
4263,14.00,2500,0,0.0500
4264,10.50,2500,0,0.0500
4265,11.00,2500,0,0.0500
4266,10.50,2500,0,0.0500
4267,13.50,2500,0,0.0500
4268,9.00,2500,0,0.0500
4269,18.50,2500,0,0.0500
4270,13.50,2500,0,0.0500
4271,15.00,2500,0,0.0500
4272,14.00,2500,0,0.0500
4273,15.50,2500,0,0.0500
4274,19.00,2500,0,0.0500
4275,19.00,2500,0,0.0500
4276,16.00,2500,0,0.0500
4277,23.00,2500,0,0.0500
4278,15.00,2500,0,0.0500
4279,13.50,2500,0,0.0500
4280,19.50,2500,0,0.0500
4281,15.50,2500,0,0.0500
4282,12.00,2500,0,0.0500
4283,11.50,2500,0,0.0500
4284,13.50,2500,0,0.0500
4285,14.50,2500,0,0.0500
4286,16.00,2500,0,0.0500
4287,18.00,2500,0,0.0500
4288,15.00,2500,0,0.0500
4289,12.50,2500,0,0.0500
4290,7.00,2500,0,0.0500
4291,8.50,2500,0,0.0500
4292,13.00,2500,0,0.0500
4293,12.00,2500,0,0.0500
4294,21.50,2500,0,0.0500
4295,11.50,2500,0,0.0500
4296,19.50,2500,0,0.0500
4297,19.00,2500,0,0.0500
4298,14.50,2500,0,0.0500
4299,22.50,2500,0,0.0500
4300,17.00,2500,0,0.0500
4301,13.50,2500,0,0.0500
4302,13.50,2500,0,0.0500
4303,17.50,2500,0,0.0500
4304,12.50,2500,0,0.0500
4305,13.00,2500,0,0.0500
4306,12.00,2500,0,0.0500
4307,7.00,2500,0,0.0500
4308,8.00,2500,0,0.0500
4309,9.50,2500,0,0.0500
4310,14.50,2500,0,0.0500
4311,13.50,2500,0,0.0500
4312,12.00,2500,0,0.0500
4313,20.50,2500,0,0.0500
4314,18.50,2500,0,0.0500
4315,21.00,2500,0,0.0500
4316,14.00,2500,0,0.0500
4317,17.00,2500,0,0.0500
