episode,total_reward,steps,solved,epsilon
924,76.00,64,1,0.3967
925,77.00,40,1,0.3963
926,75.00,68,1,0.3960
927,76.50,65,1,0.3956
928,73.00,70,1,0.3952
929,79.00,60,1,0.3948
930,74.50,57,1,0.3944
931,75.50,51,1,0.3940
932,76.50,49,1,0.3936
933,74.00,60,1,0.3932
934,76.50,45,1,0.3928
935,76.50,53,1,0.3924
936,76.50,45,1,0.3920
937,75.00,62,1,0.3916
938,76.50,51,1,0.3912
939,76.00,54,1,0.3908
940,77.50,37,1,0.3904
941,76.50,39,1,0.3901
942,77.00,52,1,0.3897
943,74.50,59,1,0.3893
944,77.50,45,1,0.3889
945,79.00,38,1,0.3885
946,76.00,52,1,0.3881
947,75.50,61,1,0.3877
948,76.50,45,1,0.3873
949,77.00,46,1,0.3869
950,75.50,41,1,0.3866
951,75.00,58,1,0.3862
952,73.50,49,1,0.3858
953,76.00,48,1,0.3854
954,77.50,49,1,0.3850
955,77.00,36,1,0.3846
956,76.50,55,1,0.3842
957,74.50,61,1,0.3839
958,75.00,48,1,0.3835
959,77.00,52,1,0.3831
960,75.00,54,1,0.3827
961,78.50,41,1,0.3823
962,77.00,50,1,0.3819
963,77.00,44,1,0.3816
964,76.50,59,1,0.3812
965,76.50,41,1,0.3808
966,76.00,46,1,0.3804
967,71.00,60,1,0.3800
968,77.50,39,1,0.3797
969,79.00,38,1,0.3793
970,78.00,38,1,0.3789
971,77.00,56,1,0.3785
972,77.00,54,1,0.3781
973,78.50,37,1,0.3778
974,75.00,64,1,0.3774
975,77.50,41,1,0.3770
976,77.00,66,1,0.3766
977,73.50,57,1,0.3763
978,76.50,55,1,0.3759
979,75.50,53,1,0.3755
980,77.00,42,1,0.3751
981,75.00,52,1,0.3748
982,77.50,41,1,0.3744
983,77.00,40,1,0.3740
984,76.00,42,1,0.3736
985,78.00,40,1,0.3733
986,76.50,55,1,0.3729
987,78.00,50,1,0.3725
988,75.00,56,1,0.3721
989,77.50,59,1,0.3718
990,77.50,39,1,0.3714
991,75.50,61,1,0.3710
992,77.00,46,1,0.3707
993,75.50,51,1,0.3703
994,74.00,44,1,0.3699
995,77.00,48,1,0.3695
996,78.50,41,1,0.3692
997,76.50,53,1,0.3688
998,76.00,48,1,0.3684
999,75.50,53,1,0.3681
1000,76.50,45,1,0.3677
1001,78.00,36,1,0.3673
1002,75.00,54,1,0.3670
1003,77.00,42,1,0.3666
1004,77.00,48,1,0.3662
1005,77.50,41,1,0.3659
1006,78.50,39,1,0.3655
1007,76.00,44,1,0.3651
1008,78.50,39,1,0.3648
1009,75.50,45,1,0.3644
1010,78.50,37,1,0.3640
1011,76.50,45,1,0.3637
1012,77.00,46,1,0.3633
1013,78.00,56,1,0.3629
1014,78.00,48,1,0.3626
1015,78.50,43,1,0.3622
1016,77.00,44,1,0.3619
1017,77.00,46,1,0.3615
1018,76.00,58,1,0.3611
1019,77.50,43,1,0.3608
1020,77.50,53,1,0.3604
1021,78.50,47,1,0.3601
1022,78.00,38,1,0.3597
1023,78.00,44,1,0.3593
1024,78.00,48,1,0.3590
1025,77.50,41,1,0.3586
1026,75.00,50,1,0.3583
1027,74.50,49,1,0.3579
1028,75.50,57,1,0.3575
1029,77.50,59,1,0.3572
1030,76.50,41,1,0.3568
1031,76.50,39,1,0.3565
1032,78.00,34,1,0.3561
1033,77.00,42,1,0.3558
1034,77.50,49,1,0.3554
1035,75.00,54,1,0.3550
1036,76.50,57,1,0.3547
1037,77.50,37,1,0.3543
1038,78.50,35,1,0.3540
1039,77.00,36,1,0.3536
1040,77.50,39,1,0.3533
1041,77.00,44,1,0.3529
1042,76.00,54,1,0.3526
1043,78.50,45,1,0.3522
1044,77.00,42,1,0.3519
1045,77.00,60,1,0.3515
1046,78.00,40,1,0.3512
1047,77.50,55,1,0.3508
1048,77.00,40,1,0.3505
1049,77.00,44,1,0.3501
1050,75.00,56,1,0.3498
1051,76.00,42,1,0.3494
1052,76.50,43,1,0.3491
1053,75.00,76,1,0.3487
1054,77.00,42,1,0.3484
1055,75.50,45,1,0.3480
1056,77.00,52,1,0.3477
1057,77.50,41,1,0.3473
1058,78.00,42,1,0.3470
1059,76.00,46,1,0.3466
1060,78.00,36,1,0.3463
1061,78.00,42,1,0.3459
1062,77.50,57,1,0.3456
1063,76.00,60,1,0.3452
1064,77.50,53,1,0.3449
1065,75.50,57,1,0.3445
1066,77.50,35,1,0.3442
1067,77.50,41,1,0.3439
1068,78.50,47,1,0.3435
1069,76.50,39,1,0.3432
1070,78.00,44,1,0.3428
1071,78.00,42,1,0.3425
1072,74.50,45,1,0.3421
1073,76.00,40,1,0.3418
1074,77.50,47,1,0.3415
1075,77.50,37,1,0.3411
1076,77.50,43,1,0.3408
1077,77.50,63,1,0.3404
1078,75.00,54,1,0.3401
1079,78.50,41,1,0.3398
1080,77.00,52,1,0.3394
1081,77.50,49,1,0.3391
1082,77.00,36,1,0.3387
1083,77.00,56,1,0.3384
1084,75.50,53,1,0.3381
1085,76.00,46,1,0.3377
1086,77.50,45,1,0.3374
1087,77.00,50,1,0.3370
1088,77.00,48,1,0.3367
1089,77.00,50,1,0.3364
1090,77.50,43,1,0.3360
1091,76.50,49,1,0.3357
1092,76.00,44,1,0.3354
1093,75.00,60,1,0.3350
1094,75.00,48,1,0.3347
1095,75.00,50,1,0.3344
1096,77.50,49,1,0.3340
1097,77.00,46,1,0.3337
1098,78.50,41,1,0.3334
1099,78.50,35,1,0.3330
1100,76.00,38,1,0.3327
1101,77.50,43,1,0.3324
1102,76.00,52,1,0.3320
1103,76.50,41,1,0.3317
1104,76.50,39,1,0.3314
1105,75.00,48,1,0.3310
1106,78.50,35,1,0.3307
1107,78.00,40,1,0.3304
1108,79.00,34,1,0.3300
1109,77.00,38,1,0.3297
1110,76.50,53,1,0.3294
1111,78.50,41,1,0.3290
1112,75.00,42,1,0.3287
1113,77.00,38,1,0.3284
1114,77.50,33,1,0.3281
1115,77.50,47,1,0.3277
1116,76.00,48,1,0.3274
1117,78.00,48,1,0.3271
1118,77.00,56,1,0.3268
1119,75.00,52,1,0.3264
1120,77.50,43,1,0.3261
1121,78.50,35,1,0.3258
1122,75.50,45,1,0.3254
1123,78.50,43,1,0.3251
1124,77.00,44,1,0.3248
1125,78.00,36,1,0.3245
1126,77.00,40,1,0.3241
1127,77.50,41,1,0.3238
1128,77.00,42,1,0.3235
1129,77.00,40,1,0.3232
1130,77.00,44,1,0.3229
1131,75.50,43,1,0.3225
1132,77.00,60,1,0.3222
1133,77.00,40,1,0.3219
1134,78.00,38,1,0.3216
1135,76.50,49,1,0.3212
1136,78.00,34,1,0.3209
1137,77.50,49,1,0.3206
1138,76.50,53,1,0.3203
1139,78.00,36,1,0.3200
1140,75.50,53,1,0.3196
1141,78.00,44,1,0.3193
1142,78.00,40,1,0.3190
1143,76.50,51,1,0.3187
1144,77.00,50,1,0.3184
1145,77.50,35,1,0.3180
1146,78.00,40,1,0.3177
1147,77.50,39,1,0.3174
1148,78.00,42,1,0.3171
1149,77.50,37,1,0.3168
1150,77.00,42,1,0.3165
1151,76.00,54,1,0.3161
1152,76.50,47,1,0.3158
1153,78.50,41,1,0.3155
1154,75.50,49,1,0.3152
1155,77.00,42,1,0.3149
1156,75.50,53,1,0.3146
1157,75.00,54,1,0.3142
1158,76.50,43,1,0.3139
1159,77.50,45,1,0.3136
1160,75.50,43,1,0.3133
1161,76.00,50,1,0.3130
1162,78.50,35,1,0.3127
1163,75.00,54,1,0.3124
1164,78.50,35,1,0.3121
1165,78.00,40,1,0.3117
1166,77.00,42,1,0.3114
1167,77.00,46,1,0.3111
1168,76.50,57,1,0.3108
1169,78.00,52,1,0.3105
1170,78.00,40,1,0.3102
1171,77.00,52,1,0.3099
1172,77.00,44,1,0.3096
1173,77.50,45,1,0.3093
1174,77.50,41,1,0.3089
1175,77.00,56,1,0.3086
1176,78.00,42,1,0.3083
1177,76.50,43,1,0.3080
1178,77.50,41,1,0.3077
1179,77.00,56,1,0.3074
1180,77.50,39,1,0.3071
1181,77.50,43,1,0.3068
1182,78.00,44,1,0.3065
1183,76.50,37,1,0.3062
1184,77.50,39,1,0.3059
1185,78.00,36,1,0.3056
1186,76.00,40,1,0.3053
1187,77.00,40,1,0.3050
1188,78.00,44,1,0.3046
1189,78.00,42,1,0.3043
1190,79.00,36,1,0.3040
1191,75.00,62,1,0.3037
1192,77.50,47,1,0.3034
1193,76.50,47,1,0.3031
1194,77.00,46,1,0.3028
1195,78.50,35,1,0.3025
1196,78.50,41,1,0.3022
1197,76.50,41,1,0.3019
1198,77.50,43,1,0.3016
1199,75.50,51,1,0.3013
1200,77.00,46,1,0.3010
1201,75.00,52,1,0.3007
1202,77.00,38,1,0.3004
1203,77.00,38,1,0.3001
1204,78.50,35,1,0.2998
1205,76.00,42,1,0.2995
1206,78.50,41,1,0.2992
1207,76.50,51,1,0.2989
1208,78.00,40,1,0.2986
1209,77.00,54,1,0.2983
1210,77.00,44,1,0.2980
1211,76.50,41,1,0.2977
1212,77.00,36,1,0.2974
1213,78.00,46,1,0.2971
1214,77.00,44,1,0.2968
1215,77.00,36,1,0.2965
1216,79.00,44,1,0.2962
1217,77.00,36,1,0.2959
1218,77.00,44,1,0.2956
1219,76.50,47,1,0.2953
1220,77.50,41,1,0.2951
1221,77.50,35,1,0.2948
1222,78.50,37,1,0.2945
1223,76.50,49,1,0.2942
1224,79.00,36,1,0.2939
1225,78.00,44,1,0.2936
1226,78.00,50,1,0.2933
1227,79.00,42,1,0.2930
1228,78.50,41,1,0.2927
1229,75.00,54,1,0.2924
1230,75.50,45,1,0.2921
1231,78.50,35,1,0.2918
1232,77.00,42,1,0.2915
1233,78.50,47,1,0.2912
1234,76.50,41,1,0.2909
1235,76.50,55,1,0.2907
1236,78.50,43,1,0.2904
1237,78.50,39,1,0.2901
1238,76.00,46,1,0.2898
1239,77.00,48,1,0.2895
1240,77.00,46,1,0.2892
1241,79.00,40,1,0.2889
1242,75.50,43,1,0.2886
1243,76.00,42,1,0.2883
1244,78.00,46,1,0.2880
1245,78.00,32,1,0.2878
1246,78.00,38,1,0.2875
1247,77.50,41,1,0.2872
1248,76.00,52,1,0.2869
1249,78.50,35,1,0.2866
1250,77.00,48,1,0.2863
1251,77.50,39,1,0.2860
1252,76.50,49,1,0.2858
1253,77.50,47,1,0.2855
1254,78.50,35,1,0.2852
1255,77.50,37,1,0.2849
1256,77.50,43,1,0.2846
1257,77.50,45,1,0.2843
1258,78.00,54,1,0.2840
1259,77.50,39,1,0.2838
1260,78.00,32,1,0.2835
1261,78.00,48,1,0.2832
1262,76.00,46,1,0.2829
1263,76.50,37,1,0.2826
1264,77.00,56,1,0.2823
1265,76.00,44,1,0.2821
1266,77.50,47,1,0.2818
1267,78.50,41,1,0.2815
1268,77.50,41,1,0.2812
1269,75.50,41,1,0.2809
1270,77.00,42,1,0.2807
1271,78.50,37,1,0.2804
1272,77.00,48,1,0.2801
1273,76.50,57,1,0.2798
1274,76.00,44,1,0.2795
1275,77.50,45,1,0.2793
1276,77.50,37,1,0.2790
1277,76.50,47,1,0.2787
1278,78.00,44,1,0.2784
1279,78.50,35,1,0.2781
1280,77.50,41,1,0.2779
1281,78.50,37,1,0.2776
1282,77.50,41,1,0.2773
1283,76.50,47,1,0.2770
1284,76.50,49,1,0.2767
1285,78.00,38,1,0.2765
1286,77.50,41,1,0.2762
1287,77.50,47,1,0.2759
1288,78.50,37,1,0.2756
1289,77.00,36,1,0.2754
1290,78.00,38,1,0.2751
1291,77.50,43,1,0.2748
1292,78.00,36,1,0.2745
1293,77.00,40,1,0.2743
1294,77.50,37,1,0.2740
1295,76.00,44,1,0.2737
1296,76.50,47,1,0.2734
1297,77.00,48,1,0.2732
1298,78.50,37,1,0.2729
1299,78.00,50,1,0.2726
1300,77.00,38,1,0.2724
1301,77.00,42,1,0.2721
1302,77.50,47,1,0.2718
1303,78.00,40,1,0.2715
1304,78.50,37,1,0.2713
1305,77.00,60,1,0.2710
1306,76.50,49,1,0.2707
1307,78.00,40,1,0.2705
1308,79.00,42,1,0.2702
1309,79.00,34,1,0.2699
1310,78.00,44,1,0.2696
1311,79.00,34,1,0.2694
1312,76.50,49,1,0.2691
1313,78.50,39,1,0.2688
1314,78.00,34,1,0.2686
1315,78.50,49,1,0.2683
1316,77.00,42,1,0.2680
1317,78.00,42,1,0.2678
1318,76.50,45,1,0.2675
1319,78.50,39,1,0.2672
1320,77.50,39,1,0.2670
1321,77.00,40,1,0.2667
1322,77.50,39,1,0.2664
1323,78.00,42,1,0.2662
1324,76.50,49,1,0.2659
1325,77.50,43,1,0.2656
1326,77.50,37,1,0.2654
1327,78.00,36,1,0.2651
1328,78.00,44,1,0.2648
1329,75.50,41,1,0.2646
1330,78.00,42,1,0.2643
1331,78.00,38,1,0.2640
1332,77.50,49,1,0.2638
1333,74.50,47,1,0.2635
1334,77.50,45,1,0.2632
1335,78.50,35,1,0.2630
1336,76.50,41,1,0.2627
1337,79.00,36,1,0.2625
1338,76.00,50,1,0.2622
1339,77.50,41,1,0.2619
1340,77.50,43,1,0.2617
1341,78.50,41,1,0.2614
1342,78.00,42,1,0.2611
1343,78.00,38,1,0.2609
1344,77.50,55,1,0.2606
1345,76.50,43,1,0.2604
1346,77.00,44,1,0.2601
1347,77.00,44,1,0.2598
1348,77.50,35,1,0.2596
1349,77.50,45,1,0.2593
1350,76.50,45,1,0.2591
1351,78.50,37,1,0.2588
1352,78.00,42,1,0.2585
1353,76.00,50,1,0.2583
1354,76.00,44,1,0.2580
1355,75.50,41,1,0.2578
1356,78.00,36,1,0.2575
1357,75.00,56,1,0.2573
1358,78.50,45,1,0.2570
1359,77.50,47,1,0.2567
1360,76.00,44,1,0.2565
1361,78.00,38,1,0.2562
1362,77.50,47,1,0.2560
1363,77.50,35,1,0.2557
1364,78.00,32,1,0.2555
1365,78.50,35,1,0.2552
1366,77.50,37,1,0.2550
1367,78.00,46,1,0.2547
1368,77.50,43,1,0.2544
1369,78.00,36,1,0.2542
1370,77.50,47,1,0.2539
1371,78.00,48,1,0.2537
1372,77.00,44,1,0.2534
1373,78.50,41,1,0.2532
1374,77.50,35,1,0.2529
1375,78.50,31,1,0.2527
1376,78.50,35,1,0.2524
1377,78.00,44,1,0.2522
1378,77.50,39,1,0.2519
1379,78.50,39,1,0.2517
1380,77.00,40,1,0.2514
1381,77.00,34,1,0.2512
1382,76.50,49,1,0.2509
1383,77.50,39,1,0.2507
1384,76.50,49,1,0.2504
1385,77.50,51,1,0.2502
1386,78.50,39,1,0.2499
1387,78.50,35,1,0.2497
1388,78.50,35,1,0.2494
1389,76.50,39,1,0.2492
1390,79.00,40,1,0.2489
1391,77.50,43,1,0.2487
1392,78.00,36,1,0.2484
1393,79.00,36,1,0.2482
1394,78.50,31,1,0.2479
1395,78.50,49,1,0.2477
1396,78.50,43,1,0.2474
1397,78.00,50,1,0.2472
1398,79.00,34,1,0.2469
1399,77.00,46,1,0.2467
1400,77.50,35,1,0.2464
1401,77.00,46,1,0.2462
1402,76.50,37,1,0.2459
1403,78.50,43,1,0.2457
1404,78.00,38,1,0.2454
1405,77.50,41,1,0.2452
1406,77.00,38,1,0.2449
1407,78.00,38,1,0.2447
1408,79.00,32,1,0.2445
1409,77.50,39,1,0.2442
1410,77.50,37,1,0.2440
1411,77.50,41,1,0.2437
1412,79.00,34,1,0.2435
1413,77.00,42,1,0.2432
1414,76.00,46,1,0.2430
1415,75.50,47,1,0.2428
1416,77.50,41,1,0.2425
1417,78.00,40,1,0.2423
1418,78.00,46,1,0.2420
1419,78.00,36,1,0.2418
1420,76.50,37,1,0.2415
1421,77.50,39,1,0.2413
1422,77.00,50,1,0.2411
1423,77.50,37,1,0.2408
1424,78.00,36,1,0.2406
1425,78.00,40,1,0.2403
1426,78.50,41,1,0.2401
1427,78.00,32,1,0.2399
1428,79.00,34,1,0.2396
1429,78.50,37,1,0.2394
1430,78.00,34,1,0.2391
1431,79.00,38,1,0.2389
1432,77.50,39,1,0.2387
1433,78.50,35,1,0.2384
1434,78.00,42,1,0.2382
1435,77.50,33,1,0.2379
1436,77.50,47,1,0.2377
1437,77.50,37,1,0.2375
1438,78.50,35,1,0.2372
1439,78.00,42,1,0.2370
1440,79.00,34,1,0.2368
1441,79.00,30,1,0.2365
1442,75.00,54,1,0.2363
1443,78.50,45,1,0.2360
1444,79.00,34,1,0.2358
1445,78.00,36,1,0.2356
1446,77.50,41,1,0.2353
1447,78.50,37,1,0.2351
1448,78.00,44,1,0.2349
1449,77.50,57,1,0.2346
1450,76.00,44,1,0.2344
1451,79.00,36,1,0.2342
1452,76.50,45,1,0.2339
1453,78.00,34,1,0.2337
1454,78.00,34,1,0.2335
1455,77.00,36,1,0.2332
1456,77.50,49,1,0.2330
1457,78.50,33,1,0.2328
1458,78.50,39,1,0.2325
1459,78.00,38,1,0.2323
1460,78.00,36,1,0.2321
1461,77.00,38,1,0.2318
1462,78.00,36,1,0.2316
1463,79.00,34,1,0.2314
1464,76.50,59,1,0.2311
1465,78.50,35,1,0.2309
1466,78.00,36,1,0.2307
1467,76.50,35,1,0.2304
1468,77.50,37,1,0.2302
1469,78.00,48,1,0.2300
1470,78.00,36,1,0.2298
1471,77.50,39,1,0.2295
1472,78.00,42,1,0.2293
1473,77.50,39,1,0.2291
1474,79.00,30,1,0.2288
1475,79.00,32,1,0.2286
1476,76.50,51,1,0.2284
1477,77.00,40,1,0.2282
1478,79.00,32,1,0.2279
1479,76.50,49,1,0.2277
1480,74.50,53,1,0.2275
1481,79.00,34,1,0.2272
1482,78.00,54,1,0.2270
1483,76.50,47,1,0.2268
1484,77.50,39,1,0.2266
1485,79.00,34,1,0.2263
1486,78.00,38,1,0.2261
1487,78.50,35,1,0.2259
1488,76.00,44,1,0.2257
1489,78.00,38,1,0.2254
1490,76.00,40,1,0.2252
1491,79.00,40,1,0.2250
1492,79.00,34,1,0.2248
1493,77.00,46,1,0.2245
1494,77.50,51,1,0.2243
1495,78.50,35,1,0.2241
1496,79.00,34,1,0.2239
1497,78.00,34,1,0.2236
1498,77.00,44,1,0.2234
1499,77.50,45,1,0.2232
1500,77.00,46,1,0.2230
1501,78.00,40,1,0.2227
1502,78.00,34,1,0.2225
1503,79.00,34,1,0.2223
1504,78.00,32,1,0.2221
1505,76.00,46,1,0.2219
1506,77.50,35,1,0.2216
1507,77.00,40,1,0.2214
1508,79.00,32,1,0.2212
1509,78.00,38,1,0.2210
1510,77.00,36,1,0.2207
1511,77.00,36,1,0.2205
1512,78.00,42,1,0.2203
1513,77.50,37,1,0.2201
1514,76.50,43,1,0.2199
1515,78.00,42,1,0.2196
1516,78.50,41,1,0.2194
1517,78.50,43,1,0.2192
1518,77.50,41,1,0.2190
1519,78.00,44,1,0.2188
1520,77.00,42,1,0.2185
1521,77.50,39,1,0.2183
1522,77.50,43,1,0.2181
1523,77.50,35,1,0.2179
1524,78.00,40,1,0.2177
1525,78.00,40,1,0.2175
1526,79.00,36,1,0.2172
1527,78.00,34,1,0.2170
1528,78.50,39,1,0.2168
1529,78.50,35,1,0.2166
1530,78.50,41,1,0.2164
1531,78.50,43,1,0.2162
1532,77.50,37,1,0.2159
1533,78.00,34,1,0.2157
1534,77.50,43,1,0.2155
1535,74.00,62,1,0.2153
1536,78.00,38,1,0.2151
1537,78.50,35,1,0.2149
1538,77.00,38,1,0.2146
1539,78.00,36,1,0.2144
1540,79.00,36,1,0.2142
1541,78.00,34,1,0.2140
1542,79.00,32,1,0.2138
1543,78.00,34,1,0.2136
1544,78.50,45,1,0.2134
1545,78.50,37,1,0.2131
1546,77.50,35,1,0.2129
1547,78.00,44,1,0.2127
1548,78.50,35,1,0.2125
1549,79.00,30,1,0.2123
1550,76.00,44,1,0.2121
1551,75.00,42,1,0.2119
1552,78.50,37,1,0.2117
1553,78.50,41,1,0.2114
1554,79.00,30,1,0.2112
1555,78.50,37,1,0.2110
1556,78.50,37,1,0.2108
1557,77.50,37,1,0.2106
1558,75.50,45,1,0.2104
1559,77.50,39,1,0.2102
1560,77.50,39,1,0.2100
1561,78.00,40,1,0.2098
1562,77.00,40,1,0.2096
1563,78.00,42,1,0.2093
1564,78.50,37,1,0.2091
1565,78.00,38,1,0.2089
1566,78.50,35,1,0.2087
1567,78.00,38,1,0.2085
1568,78.50,39,1,0.2083
1569,78.50,31,1,0.2081
1570,78.50,41,1,0.2079
1571,79.00,34,1,0.2077
1572,78.50,41,1,0.2075
1573,78.00,36,1,0.2073
1574,78.00,34,1,0.2071
1575,78.00,34,1,0.2068
1576,78.00,44,1,0.2066
1577,78.50,33,1,0.2064
1578,77.50,47,1,0.2062
1579,79.00,32,1,0.2060
1580,78.50,45,1,0.2058
1581,79.00,30,1,0.2056
1582,78.50,37,1,0.2054
1583,77.00,44,1,0.2052
1584,78.50,37,1,0.2050
1585,79.00,34,1,0.2048
1586,78.50,39,1,0.2046
1587,76.00,46,1,0.2044
1588,78.50,33,1,0.2042
1589,76.50,39,1,0.2040
1590,77.50,37,1,0.2038
1591,78.50,43,1,0.2036
1592,77.50,41,1,0.2034
1593,78.00,38,1,0.2032
1594,78.00,36,1,0.2029
1595,78.00,42,1,0.2027
1596,78.00,36,1,0.2025
1597,77.50,41,1,0.2023
1598,78.50,33,1,0.2021
1599,78.50,33,1,0.2019
1600,78.00,42,1,0.2017
1601,78.00,34,1,0.2015
1602,77.50,41,1,0.2013
1603,79.00,30,1,0.2011
1604,79.00,38,1,0.2009
1605,78.00,36,1,0.2007
1606,78.50,37,1,0.2005
1607,78.00,38,1,0.2003
1608,79.00,32,1,0.2001
1609,78.00,44,1,0.1999
1610,78.50,39,1,0.1997
1611,77.00,42,1,0.1995
1612,79.00,44,1,0.1993
1613,78.00,38,1,0.1991
1614,77.50,37,1,0.1989
1615,78.50,35,1,0.1987
1616,77.50,45,1,0.1985
1617,78.00,36,1,0.1983
1618,79.00,36,1,0.1981
1619,77.50,39,1,0.1979
1620,77.50,39,1,0.1977
1621,78.00,36,1,0.1975
1622,79.00,34,1,0.1973
1623,78.50,37,1,0.1971
1624,78.50,35,1,0.1969
1625,75.50,49,1,0.1968
1626,78.00,40,1,0.1966
1627,79.00,30,1,0.1964
1628,77.50,37,1,0.1962
1629,78.00,36,1,0.1960
1630,78.50,41,1,0.1958
1631,78.50,37,1,0.1956
1632,78.50,41,1,0.1954
1633,77.00,44,1,0.1952
1634,78.00,36,1,0.1950
1635,78.00,38,1,0.1948
1636,78.00,38,1,0.1946
1637,77.50,39,1,0.1944
1638,77.50,41,1,0.1942
1639,79.00,32,1,0.1940
1640,78.50,37,1,0.1938
1641,77.50,39,1,0.1936
1642,78.50,35,1,0.1934
1643,77.50,35,1,0.1932
1644,79.00,32,1,0.1930
1645,78.50,31,1,0.1929
1646,78.00,36,1,0.1927
1647,78.00,40,1,0.1925
1648,77.00,34,1,0.1923
1649,77.00,34,1,0.1921
1650,78.00,40,1,0.1919
1651,78.00,40,1,0.1917
1652,78.00,32,1,0.1915
1653,78.50,31,1,0.1913
1654,78.50,37,1,0.1911
1655,77.50,41,1,0.1909
1656,77.50,39,1,0.1907
1657,78.50,39,1,0.1906
1658,78.50,37,1,0.1904
1659,75.00,50,1,0.1902
1660,78.50,33,1,0.1900
1661,77.50,41,1,0.1898
1662,79.00,42,1,0.1896
1663,78.00,40,1,0.1894
1664,79.00,36,1,0.1892
1665,78.50,33,1,0.1890
1666,78.50,41,1,0.1888
1667,78.50,39,1,0.1887
1668,78.00,38,1,0.1885
1669,79.00,32,1,0.1883
1670,78.00,40,1,0.1881
1671,78.50,31,1,0.1879
1672,78.00,34,1,0.1877
1673,78.00,36,1,0.1875
1674,78.00,38,1,0.1873
1675,78.50,35,1,0.1872
1676,77.50,49,1,0.1870
1677,78.00,40,1,0.1868
1678,78.00,42,1,0.1866
1679,76.00,46,1,0.1864
1680,78.00,36,1,0.1862
1681,77.00,38,1,0.1860
1682,78.50,41,1,0.1858
1683,79.00,34,1,0.1857
1684,78.00,34,1,0.1855
1685,78.50,37,1,0.1853
1686,76.50,41,1,0.1851
1687,78.50,33,1,0.1849
1688,78.50,33,1,0.1847
1689,77.50,35,1,0.1845
1690,77.50,35,1,0.1844
1691,79.00,34,1,0.1842
1692,78.00,32,1,0.1840
1693,78.50,33,1,0.1838
1694,79.00,38,1,0.1836
1695,77.50,35,1,0.1834
1696,77.50,45,1,0.1833
1697,78.50,39,1,0.1831
1698,79.00,34,1,0.1829
1699,78.50,39,1,0.1827
1700,78.50,37,1,0.1825
1701,78.50,33,1,0.1823
1702,78.50,33,1,0.1822
1703,78.50,37,1,0.1820
1704,78.50,37,1,0.1818
1705,77.50,35,1,0.1816
1706,77.50,39,1,0.1814
1707,78.50,31,1,0.1813
1708,78.00,36,1,0.1811
1709,78.50,35,1,0.1809
1710,79.00,40,1,0.1807
1711,77.00,46,1,0.1805
1712,77.00,42,1,0.1803
1713,78.50,33,1,0.1802
1714,77.00,40,1,0.1800
1715,79.00,34,1,0.1798
1716,77.50,41,1,0.1796
1717,77.00,38,1,0.1794
1718,78.00,34,1,0.1793
1719,78.50,33,1,0.1791
1720,77.50,37,1,0.1789
1721,78.00,36,1,0.1787
1722,78.50,39,1,0.1786
1723,79.00,34,1,0.1784
1724,78.50,33,1,0.1782
1725,78.50,37,1,0.1780
1726,78.50,39,1,0.1778
1727,77.00,46,1,0.1777
1728,79.00,36,1,0.1775
1729,75.50,41,1,0.1773
1730,79.00,32,1,0.1771
1731,77.50,45,1,0.1770
1732,76.50,41,1,0.1768
1733,78.50,37,1,0.1766
1734,77.50,47,1,0.1764
1735,78.50,33,1,0.1762
1736,78.50,33,1,0.1761
1737,77.50,41,1,0.1759
1738,78.50,35,1,0.1757
1739,77.00,38,1,0.1755
1740,78.00,42,1,0.1754
1741,78.50,35,1,0.1752
1742,77.00,40,1,0.1750
1743,79.00,38,1,0.1748
1744,79.00,32,1,0.1747
1745,78.50,33,1,0.1745
1746,78.00,36,1,0.1743
1747,78.00,36,1,0.1741
1748,77.00,38,1,0.1740
1749,78.00,34,1,0.1738
1750,78.50,41,1,0.1736
1751,79.00,34,1,0.1734
1752,79.00,34,1,0.1733
1753,77.50,43,1,0.1731
1754,79.00,36,1,0.1729
1755,78.50,31,1,0.1728
1756,78.50,35,1,0.1726
1757,78.00,42,1,0.1724
1758,79.00,34,1,0.1722
1759,77.00,36,1,0.1721
1760,78.50,33,1,0.1719
1761,79.00,34,1,0.1717
1762,78.00,38,1,0.1715
1763,78.50,47,1,0.1714
1764,77.50,35,1,0.1712
1765,79.00,38,1,0.1710
1766,78.50,35,1,0.1709
1767,78.50,33,1,0.1707
1768,78.00,36,1,0.1705
1769,78.50,35,1,0.1704
1770,78.00,42,1,0.1702
1771,79.00,32,1,0.1700
1772,78.00,38,1,0.1698
1773,77.00,34,1,0.1697
1774,78.00,32,1,0.1695
1775,77.50,37,1,0.1693
1776,77.00,46,1,0.1692
1777,79.00,40,1,0.1690
1778,78.00,40,1,0.1688
1779,78.50,37,1,0.1687
1780,77.00,42,1,0.1685
1781,79.00,34,1,0.1683
1782,78.00,40,1,0.1682
1783,78.00,34,1,0.1680
1784,79.00,32,1,0.1678
1785,77.50,39,1,0.1676
1786,78.50,39,1,0.1675
1787,78.00,32,1,0.1673
1788,78.50,31,1,0.1671
1789,79.00,42,1,0.1670
1790,77.50,33,1,0.1668
1791,78.00,40,1,0.1666
1792,79.00,36,1,0.1665
1793,78.00,38,1,0.1663
1794,79.00,36,1,0.1661
1795,77.00,46,1,0.1660
1796,77.00,40,1,0.1658
1797,78.00,38,1,0.1656
1798,78.00,34,1,0.1655
1799,77.50,35,1,0.1653
1800,78.50,33,1,0.1652
1801,78.50,33,1,0.1650
