episode,total_reward,steps,solved,avg_loss,epsilon
605,-3086.00,2500,0,0.1890,0.4648
606,-3071.25,2500,0,0.2184,0.4634
607,-3010.50,2500,0,0.2056,0.4620
608,-3247.50,2500,0,0.2501,0.4606
609,-3084.25,2500,0,0.2753,0.4592
610,-3414.25,2500,0,0.4180,0.4579
611,-2960.25,2500,0,0.5302,0.4565
612,-3053.50,2500,0,0.6562,0.4551
613,-3098.75,2500,0,0.6737,0.4538
614,-3056.25,2500,0,0.6957,0.4524
615,-3049.25,2500,0,0.5985,0.4510
616,-3080.50,2500,0,0.5537,0.4497
617,-3043.50,2500,0,0.5343,0.4483
618,-3051.50,2500,0,0.5314,0.4470
619,-2998.25,2500,0,0.5220,0.4457
620,-3026.25,2500,0,0.5815,0.4443
621,-3081.25,2500,0,0.5546,0.4430
622,-2942.75,2500,0,0.5135,0.4417
623,-2927.00,2500,0,0.4972,0.4403
624,-2873.25,2500,0,0.4858,0.4390
625,-2907.25,2500,0,0.4598,0.4377
626,-3101.25,2500,0,0.4417,0.4364
627,-3004.50,2500,0,0.5489,0.4351
628,-3054.00,2500,0,0.6083,0.4338
629,-3097.00,2500,0,0.6738,0.4325
630,-3053.25,2500,0,0.7722,0.4312
631,-3058.25,2500,0,0.7089,0.4299
632,-3225.00,2500,0,0.6906,0.4286
633,-3475.50,2500,0,0.6483,0.4273
634,-3343.00,2500,0,0.7165,0.4260
635,-3125.25,2500,0,0.7618,0.4247
636,-3020.75,2500,0,0.7203,0.4235
637,-3017.50,2500,0,0.6278,0.4222
638,-3010.25,2500,0,0.6547,0.4209
639,-3040.25,2500,0,0.6738,0.4197
640,-3047.75,2500,0,0.5856,0.4184
641,-3040.25,2500,0,0.6228,0.4171
642,-3022.25,2500,0,0.6195,0.4159
643,-3072.00,2500,0,0.7411,0.4146
644,-3125.25,2500,0,0.5946,0.4134
645,-3071.75,2500,0,0.5864,0.4122
646,-3004.50,2500,0,0.6344,0.4109
647,-3035.50,2500,0,0.7019,0.4097
648,-3055.25,2500,0,0.7161,0.4085
649,-3152.25,2500,0,0.6908,0.4072
650,-3457.75,2500,0,0.6686,0.4060
651,-3302.00,2500,0,0.6417,0.4048
652,-3107.75,2500,0,0.6549,0.4036
653,-3204.00,2500,0,0.6397,0.4024
654,-3210.00,2500,0,0.6640,0.4012
655,-3489.50,2500,0,0.6541,0.4000
656,-3335.75,2500,0,0.5898,0.3988
657,-3186.00,2500,0,0.5111,0.3976
658,-3294.00,2500,0,0.4194,0.3964
659,-3258.25,2500,0,0.4039,0.3952
660,-3157.50,2500,0,0.3300,0.3940
661,-3137.75,2500,0,0.2962,0.3928
662,-3152.25,2500,0,0.2586,0.3916
663,-3174.00,2500,0,0.2539,0.3905
664,-3166.00,2500,0,0.2723,0.3893
665,-3017.25,2500,0,0.2305,0.3881
666,-3119.75,2500,0,0.1893,0.3870
667,-3217.75,2500,0,0.1829,0.3858
668,-3149.75,2500,0,0.1793,0.3846
669,-3347.25,2500,0,0.2215,0.3835
670,-3125.25,2500,0,0.2073,0.3823
671,-3049.75,2500,0,0.2381,0.3812
672,-3115.25,2500,0,0.2174,0.3801
673,-3141.25,2500,0,0.2027,0.3789
674,-3119.00,2500,0,0.2045,0.3778
675,-3078.50,2500,0,0.2203,0.3766
676,-3056.50,2500,0,0.1950,0.3755
677,-3078.25,2500,0,0.1697,0.3744
678,-3035.00,2500,0,0.1566,0.3733
679,-3069.25,2500,0,0.1470,0.3721
680,-3039.25,2500,0,0.1406,0.3710
681,-3000.75,2500,0,0.1235,0.3699
682,-3036.25,2500,0,0.1244,0.3688
683,-3069.00,2500,0,0.1120,0.3677
684,-3055.75,2500,0,0.1220,0.3666
685,-2998.75,2500,0,0.1260,0.3655
686,-2995.00,2500,0,0.1301,0.3644
687,-2970.75,2500,0,0.1195,0.3633
688,-3144.50,2500,0,0.1134,0.3622
689,-3073.25,2500,0,0.1143,0.3611
690,-2969.50,2500,0,0.1041,0.3600
691,-3011.25,2500,0,0.1063,0.3590
692,-2968.00,2500,0,0.1066,0.3579
693,-3290.25,2500,0,0.1041,0.3568
694,-2991.25,2500,0,0.1010,0.3557
695,-3040.00,2500,0,0.0917,0.3547
696,-3037.50,2500,0,0.1147,0.3536
697,-3030.00,2500,0,0.1140,0.3525
698,-3002.50,2500,0,0.1163,0.3515
699,-3003.25,2500,0,0.1152,0.3504
700,-2977.25,2500,0,0.1043,0.3494
701,-3001.75,2500,0,0.1089,0.3483
702,-3009.50,2500,0,0.0964,0.3473
703,-3011.50,2500,0,0.0961,0.3463
704,-2990.50,2500,0,0.1006,0.3452
705,-2970.50,2500,0,0.0982,0.3442
706,-2961.25,2500,0,0.1414,0.3431
707,-2927.75,2500,0,0.0936,0.3421
708,-2998.00,2500,0,0.1345,0.3411
709,-3070.50,2500,0,0.1014,0.3401
710,-3161.00,2500,0,0.1303,0.3390
711,-3136.00,2500,0,0.1427,0.3380
712,-3056.00,2500,0,0.1363,0.3370
713,-3120.50,2500,0,0.1279,0.3360
714,-3139.75,2500,0,0.1118,0.3350
715,-3153.00,2500,0,0.1314,0.3340
716,-3113.00,2500,0,0.1257,0.3330
717,-2976.00,2500,0,0.1351,0.3320
718,-3075.75,2500,0,0.1206,0.3310
719,-3191.75,2500,0,0.1590,0.3300
720,-3024.00,2500,0,0.1008,0.3290
721,-3022.75,2500,0,0.1849,0.3280
722,-2971.25,2500,0,0.1262,0.3270
723,-2829.25,2500,0,0.1429,0.3261
724,-2844.75,2500,0,0.1543,0.3251
725,-3019.75,2500,0,0.1468,0.3241
726,-3039.00,2500,0,0.1704,0.3231
727,-3135.75,2500,0,0.1687,0.3222
728,-3099.75,2500,0,0.1526,0.3212
729,-3061.50,2500,0,0.1611,0.3202
730,-3004.50,2500,0,0.1378,0.3193
731,-3019.50,2500,0,0.1461,0.3183
732,-2991.50,2500,0,0.1513,0.3174
733,-2997.25,2500,0,0.1594,0.3164
734,-3040.00,2500,0,0.1727,0.3155
735,-3005.25,2500,0,0.1592,0.3145
736,-3069.25,2500,0,0.1691,0.3136
737,-3077.50,2500,0,0.1816,0.3126
738,-3069.75,2500,0,0.1703,0.3117
739,-3061.50,2500,0,0.1787,0.3108
740,-3071.75,2500,0,0.1515,0.3098
741,-3124.00,2500,0,0.1472,0.3089
742,-3110.00,2500,0,0.1963,0.3080
743,-3104.50,2500,0,0.1779,0.3070
744,-3158.25,2500,0,0.1746,0.3061
745,-3138.00,2500,0,0.1625,0.3052
746,-3133.00,2500,0,0.1779,0.3043
747,-3127.50,2500,0,0.1761,0.3034
748,-3105.75,2500,0,0.1830,0.3025
749,-3095.50,2500,0,0.1736,0.3016
750,-3182.00,2500,0,0.1705,0.3007
751,-3196.50,2500,0,0.1648,0.2997
752,-3157.00,2500,0,0.1624,0.2989
753,-3124.25,2500,0,0.1936,0.2980
754,-3096.00,2500,0,0.1376,0.2971
755,-3096.00,2500,0,0.1466,0.2962
756,-3059.25,2500,0,0.1484,0.2953
757,-3029.00,2500,0,0.1265,0.2944
758,-3255.25,2500,0,0.1490,0.2935
759,-3182.75,2500,0,0.1318,0.2926
760,-3020.00,2500,0,0.1866,0.2918
761,-3037.75,2500,0,0.1845,0.2909
762,-3127.50,2500,0,0.1541,0.2900
763,-3007.25,2500,0,0.1170,0.2891
764,-3010.75,2500,0,0.1116,0.2883
765,-3031.25,2500,0,0.1292,0.2874
766,-2976.00,2500,0,0.1484,0.2865
767,-3076.75,2500,0,0.1367,0.2857
768,-3037.50,2500,0,0.1636,0.2848
769,-2990.25,2500,0,0.1083,0.2840
770,-2970.50,2500,0,0.1608,0.2831
771,-3037.75,2500,0,0.1268,0.2823
772,-3096.25,2500,0,0.1425,0.2814
773,-3112.50,2500,0,0.1104,0.2806
774,-3091.50,2500,0,0.1260,0.2797
775,-3106.25,2500,0,0.1237,0.2789
776,-3169.00,2500,0,0.1296,0.2781
777,-3128.00,2500,0,0.1509,0.2772
778,-3066.75,2500,0,0.1369,0.2764
779,-3120.00,2500,0,0.1486,0.2756
780,-3008.75,2500,0,0.1233,0.2747
781,-3084.75,2500,0,0.1300,0.2739
782,-3115.00,2500,0,0.1379,0.2731
783,-2994.50,2500,0,0.1272,0.2723
784,-2976.25,2500,0,0.1193,0.2715
785,-3078.00,2500,0,0.1255,0.2706
786,-2954.00,2500,0,0.1385,0.2698
787,-2917.25,2500,0,0.1351,0.2690
788,-2976.25,2500,0,0.1567,0.2682
789,-2970.75,2500,0,0.1373,0.2674
790,-2936.00,2500,0,0.1168,0.2666
791,-2925.50,2500,0,0.1362,0.2658
792,-2961.75,2500,0,0.1392,0.2650
793,-3152.00,2500,0,0.1493,0.2642
794,-3129.00,2500,0,0.1450,0.2634
795,-2960.50,2500,0,0.1099,0.2626
796,-3098.50,2500,0,0.1429,0.2618
797,-3097.25,2500,0,0.1254,0.2611
798,-3109.25,2500,0,0.1059,0.2603
799,-3025.75,2500,0,0.1503,0.2595
800,-3027.25,2500,0,0.1172,0.2587
801,-2995.25,2500,0,0.1644,0.2579
802,-2967.75,2500,0,0.1817,0.2572
803,-2992.00,2500,0,0.1192,0.2564
804,-2980.25,2500,0,0.1629,0.2556
805,-2933.75,2500,0,0.1316,0.2549
806,-3049.25,2500,0,0.1248,0.2541
807,-3024.00,2500,0,0.1379,0.2533
808,-3048.00,2500,0,0.1282,0.2526
809,-3028.00,2500,0,0.1342,0.2518
810,-2995.00,2500,0,0.1583,0.2511
811,-3006.00,2500,0,0.1142,0.2503
812,-2944.25,2500,0,0.1268,0.2496
813,-3064.50,2500,0,0.1537,0.2488
814,-2949.25,2500,0,0.1719,0.2481
815,-3042.00,2500,0,0.1776,0.2473
816,-3023.75,2500,0,0.1186,0.2466
817,-2912.25,2500,0,0.1627,0.2458
818,-2884.25,2500,0,0.1261,0.2451
819,-2928.75,2500,0,0.1541,0.2444
820,-2974.25,2500,0,0.1617,0.2436
821,-2975.75,2500,0,0.1715,0.2429
822,-2905.00,2500,0,0.1670,0.2422
823,-3096.50,2500,0,0.1347,0.2414
824,-3133.75,2500,0,0.1403,0.2407
825,-3128.00,2500,0,0.1309,0.2400
826,-2990.25,2500,0,0.1263,0.2393
827,-3054.75,2500,0,0.1410,0.2386
828,-3026.00,2500,0,0.1611,0.2378
829,-2988.25,2500,0,0.1337,0.2371
830,-3034.50,2500,0,0.1749,0.2364
831,-3098.50,2500,0,0.1849,0.2357
832,-3113.00,2500,0,0.1710,0.2350
833,-3154.00,2500,0,0.1115,0.2343
834,-3164.25,2500,0,0.1603,0.2336
835,-3135.50,2500,0,0.1691,0.2329
836,-3093.50,2500,0,0.1776,0.2322
837,-3122.50,2500,0,0.1755,0.2315
838,-3139.50,2500,0,0.1728,0.2308
839,-3221.00,2500,0,0.1372,0.2301
840,-3118.00,2500,0,0.1830,0.2294
841,-3106.00,2500,0,0.1673,0.2287
842,-3072.25,2500,0,0.1818,0.2280
843,-3041.50,2500,0,0.1459,0.2274
844,-3052.00,2500,0,0.1596,0.2267
845,-3017.25,2500,0,0.1129,0.2260
846,-2997.00,2500,0,0.1150,0.2253
847,-2970.50,2500,0,0.1226,0.2246
848,-2974.50,2500,0,0.1077,0.2240
849,-2982.00,2500,0,0.1411,0.2233
850,-2990.00,2500,0,0.1496,0.2226
851,-2990.00,2500,0,0.1683,0.2220
852,-3019.75,2500,0,0.1080,0.2213
853,-2948.50,2500,0,0.1646,0.2206
854,-2962.75,2500,0,0.1396,0.2200
855,-3021.75,2500,0,0.1290,0.2193
856,-2999.75,2500,0,0.1656,0.2187
857,-2962.75,2500,0,0.1312,0.2180
858,-2971.00,2500,0,0.2052,0.2173
859,-3019.75,2500,0,0.1126,0.2167
860,-2966.25,2500,0,0.1470,0.2160
861,-2991.25,2500,0,0.1464,0.2154
862,-2996.00,2500,0,0.1207,0.2147
863,-2988.00,2500,0,0.1470,0.2141
864,-2945.00,2500,0,0.1176,0.2135
865,-2966.50,2500,0,0.1196,0.2128
866,-2968.25,2500,0,0.1444,0.2122
867,-2963.75,2500,0,0.1866,0.2115
868,-2932.50,2500,0,0.1387,0.2109
869,-2929.25,2500,0,0.1577,0.2103
870,-2894.25,2500,0,0.1253,0.2096
871,-2951.50,2500,0,0.1212,0.2090
872,-2919.25,2500,0,0.1605,0.2084
873,-3045.50,2500,0,0.1186,0.2078
874,-2968.50,2500,0,0.1306,0.2071
875,-2951.75,2500,0,0.1538,0.2065
876,-3155.50,2500,0,0.1420,0.2059
877,-3047.75,2500,0,0.1358,0.2053
878,-2912.50,2500,0,0.1528,0.2047
879,-2949.75,2500,0,0.1288,0.2041
880,-3470.50,2500,0,0.1513,0.2034
881,-2932.00,2500,0,0.1737,0.2028
882,-3196.00,2500,0,0.2312,0.2022
883,-2856.50,2500,0,0.1889,0.2016
884,-2915.50,2500,0,0.1893,0.2010
885,-2771.75,2500,0,0.1691,0.2004
886,-3457.75,2500,0,0.1991,0.1998
887,-2748.00,2500,0,0.1863,0.1992
888,-2840.50,2500,0,0.1788,0.1986
889,-3103.00,2500,0,0.2195,0.1980
890,-3098.75,2500,0,0.1721,0.1974
891,-3099.25,2500,0,0.2033,0.1968
892,-3156.00,2500,0,0.1897,0.1962
893,-3180.75,2500,0,0.1853,0.1956
894,-3144.50,2500,0,0.1899,0.1951
895,-3130.25,2500,0,0.1686,0.1945
896,-3130.25,2500,0,0.1772,0.1939
897,-3105.25,2500,0,0.1709,0.1933
898,-3080.75,2500,0,0.1584,0.1927
899,-2791.75,2500,0,0.1933,0.1922
900,-2728.50,2500,0,0.1710,0.1916
901,-2805.50,2500,0,0.2192,0.1910
902,-2819.75,2500,0,0.1972,0.1904
903,-2816.75,2500,0,0.1734,0.1899
904,-2852.00,2500,0,0.1989,0.1893
905,-2831.50,2500,0,0.1789,0.1887
906,-2781.25,2500,0,0.1872,0.1882
907,-2834.50,2500,0,0.1891,0.1876
908,-3103.50,2500,0,0.1786,0.1870
909,-2839.00,2500,0,0.1907,0.1865
910,-2835.75,2500,0,0.1785,0.1859
911,-2815.50,2500,0,0.1361,0.1853
912,-2869.25,2500,0,0.1926,0.1848
913,-2890.25,2500,0,0.2090,0.1842
914,-2861.25,2500,0,0.1585,0.1837
915,-2826.75,2500,0,0.1751,0.1831
916,-2886.75,2500,0,0.1852,0.1826
917,-2813.50,2500,0,0.1829,0.1820
918,-2828.75,2500,0,0.2074,0.1815
919,-2870.50,2500,0,0.2096,0.1809
920,-2865.50,2500,0,0.2088,0.1804
921,-2881.25,2500,0,0.1922,0.1799
922,-3061.50,2500,0,0.1854,0.1793
923,-3070.50,2500,0,0.1986,0.1788
924,-3051.75,2500,0,0.2038,0.1782
925,-2910.50,2500,0,0.2077,0.1777
926,-2873.50,2500,0,0.1817,0.1772
927,-3013.50,2500,0,0.2374,0.1766
928,-3010.75,2500,0,0.1975,0.1761
929,-2900.25,2500,0,0.2303,0.1756
930,-3057.00,2500,0,0.1965,0.1751
931,-3025.00,2500,0,0.1923,0.1745
932,-3002.50,2500,0,0.2330,0.1740
933,-3023.00,2500,0,0.2076,0.1735
934,-3039.00,2500,0,0.2089,0.1730
935,-2999.75,2500,0,0.2261,0.1725
936,-3025.75,2500,0,0.2389,0.1719
937,-3026.50,2500,0,0.1675,0.1714
938,-2999.75,2500,0,0.2057,0.1709
939,-2999.75,2500,0,0.2194,0.1704
940,-3010.00,2500,0,0.1948,0.1699
941,-2880.25,2500,0,0.1791,0.1694
