episode,total_reward,steps,solved,avg_loss,epsilon
136,-6413.50,4900,0,0.0000,1.0000
137,-4962.00,3878,1,0.0000,1.0000
138,-4432.25,3454,1,0.0000,1.0000
139,-758.25,734,1,0.0000,1.0000
140,-1096.75,997,1,0.0000,1.0000
141,-1770.25,1696,1,0.0000,1.0000
142,-264.25,354,1,0.0000,1.0000
143,-3154.00,2542,1,0.0000,1.0000
144,-847.25,889,1,0.0000,1.0000
145,-4198.00,3327,1,0.0000,1.0000
146,-577.25,617,1,0.0000,1.0000
147,-1650.75,1411,1,0.0000,1.0000
148,-1875.00,1560,1,0.0000,1.0000
149,-1315.25,1162,1,0.0000,1.0000
150,-995.50,968,1,0.0000,1.0000
151,-1948.50,1638,1,0.0000,1.0000
152,-622.75,659,1,0.0000,1.0000
153,-306.75,401,1,0.0000,1.0000
154,-4151.50,3269,1,0.0000,1.0000
155,-2141.00,1839,1,0.0000,1.0000
156,-2898.50,2380,1,0.0000,1.0000
157,-6532.50,4900,0,0.0000,1.0000
158,-6464.75,4900,0,0.0000,1.0000
159,-1240.50,1100,1,0.0000,1.0000
160,-3330.25,2676,1,0.0000,1.0000
161,-3090.75,2518,1,0.0000,1.0000
162,-5610.25,4332,1,0.0000,1.0000
163,-510.50,602,1,0.0000,1.0000
164,-1028.75,963,1,0.0000,1.0000
165,-3292.50,2631,1,0.0000,1.0000
166,-1830.50,1607,1,0.0000,1.0000
167,-6039.00,4651,1,0.0000,1.0000
168,-4168.50,3306,1,0.0000,1.0000
169,-1429.00,1313,1,0.0000,1.0000
170,-4994.50,3861,1,0.0000,1.0000
171,-570.50,596,1,0.0000,1.0000
172,-5169.75,3967,1,0.0000,1.0000
173,-1302.50,1225,1,0.0000,1.0000
174,-3035.75,2513,1,0.0000,1.0000
175,-143.25,269,1,0.0000,1.0000
176,-6522.50,4900,0,0.0000,1.0000
177,-811.75,758,1,0.0000,1.0000
178,-2919.25,2415,1,0.0000,1.0000
179,-2205.50,1876,1,0.0000,1.0000
180,-4650.75,3620,1,0.0000,1.0000
181,-3573.00,2904,1,0.0000,1.0000
182,-4610.75,3666,1,0.0000,1.0000
183,-2884.75,2405,1,0.0000,1.0000
184,-1086.00,1040,1,0.0000,1.0000
185,-488.75,597,1,0.0000,1.0000
186,-5242.75,4078,1,0.0000,1.0000
187,-424.75,492,1,0.0000,1.0000
188,-3221.75,2573,1,0.0000,1.0000
189,-584.25,651,1,0.0000,1.0000
190,-5889.25,4514,1,0.0000,1.0000
191,-293.75,358,1,0.0000,1.0000
192,-2647.75,2207,1,0.0000,1.0000
193,-2767.25,2263,1,0.0000,1.0000
194,-963.75,929,1,0.0000,1.0000
195,-2402.50,2071,1,0.0000,1.0000
196,-1663.75,1476,1,0.0000,1.0000
197,-2221.50,1814,1,0.0000,1.0000
198,-2359.75,2009,1,0.0000,1.0000
199,-1448.00,1295,1,0.0000,1.0000
200,-2189.25,1929,1,0.0000,1.0000
201,-2099.00,1741,1,0.0000,1.0000
202,-1965.25,1811,1,0.0000,1.0000
203,-2566.75,2144,1,0.0000,1.0000
204,-1958.00,1713,1,0.0000,1.0000
205,-624.25,665,1,0.0000,1.0000
206,-886.50,813,1,0.0000,1.0000
207,-1396.50,1316,1,0.0000,1.0000
208,-2461.75,2007,1,0.0000,1.0000
209,-2229.75,1836,1,0.0000,1.0000
210,-1787.75,1543,1,0.0000,1.0000
211,-5092.00,3930,1,0.0000,1.0000
212,-3186.75,2574,1,0.0000,1.0000
213,-6216.50,4815,1,0.0000,1.0000
214,-6404.75,4900,0,0.0000,1.0000
215,-546.75,614,1,0.0000,1.0000
216,-532.25,594,1,0.0000,1.0000
217,-1448.25,1299,1,0.0000,1.0000
218,-4634.75,3628,1,0.0000,1.0000
219,-1700.00,1468,1,0.0000,1.0000
220,-2073.25,1749,1,0.0000,1.0000
221,-914.00,927,1,0.0000,1.0000
222,-2815.25,2266,1,0.0000,1.0000
223,-793.50,837,1,0.0000,1.0000
224,-3595.75,2853,1,0.0000,1.0000
225,-3206.00,2585,1,0.0000,1.0000
226,-3943.75,3136,1,0.0000,1.0000
227,-2518.00,2204,1,0.0000,1.0000
228,-655.25,687,1,0.0000,1.0000
229,-3657.75,2954,1,0.0000,1.0000
230,-2357.00,1981,1,0.0000,1.0000
231,-5968.00,4560,1,0.0000,1.0000
232,-3664.75,2953,1,0.0000,1.0000
233,-1141.25,1040,1,0.0000,1.0000
234,-688.75,761,1,0.0000,1.0000
235,-656.75,657,1,0.0000,1.0000
236,-2201.25,1872,1,0.0000,1.0000
237,-1602.75,1451,1,0.0000,1.0000
238,-3085.25,2504,1,0.0000,1.0000
239,-1017.00,964,1,0.0000,1.0000
240,-1541.25,1323,1,0.0000,1.0000
241,-5224.50,4054,1,0.0000,1.0000
242,-2080.25,1803,1,0.0000,1.0000
243,-272.50,407,1,0.0000,1.0000
244,-1989.50,1652,1,0.0000,1.0000
245,-5704.50,4501,1,0.0000,1.0000
246,-1672.50,1459,1,0.0000,1.0000
247,-528.25,609,1,0.0000,1.0000
248,-2060.50,1748,1,0.0000,1.0000
249,-3820.50,3022,1,0.0000,1.0000
250,-1151.00,1082,1,0.0000,1.0000
251,-5281.25,4084,1,0.0000,1.0000
252,-3208.50,2547,1,0.0000,1.0000
253,-707.50,736,1,0.0000,1.0000
254,-2855.75,2333,1,0.0000,1.0000
255,-2221.00,1858,1,0.0000,1.0000
256,-1333.00,1124,1,0.0000,1.0000
257,-2971.50,2451,1,0.0000,1.0000
258,-1196.25,1054,1,0.0000,1.0000
259,-506.00,528,1,0.0000,1.0000
260,-1788.00,1504,1,0.0000,1.0000
261,-650.50,726,1,0.0000,1.0000
262,-1544.75,1391,1,0.0000,1.0000
263,-507.25,551,1,0.0000,1.0000
264,-2531.75,2055,1,0.0000,1.0000
265,-835.25,834,1,0.0000,1.0000
266,-1376.00,1212,1,0.0000,1.0000
267,-3964.75,3211,1,0.0000,1.0000
268,-88.50,175,1,0.0000,1.0000
269,-2370.00,1984,1,0.0000,1.0000
270,-1235.00,1159,1,0.0000,1.0000
271,-6445.75,4900,0,0.0000,1.0000
272,-2536.50,2105,1,0.0000,1.0000
273,-2557.75,2113,1,0.0000,1.0000
274,-456.50,558,1,0.0000,1.0000
275,-151.75,300,1,0.0000,1.0000
276,-1259.50,1096,1,0.0000,1.0000
277,-884.25,852,1,0.0000,1.0000
278,-4644.50,3660,1,0.0000,1.0000
279,-321.25,442,1,0.0000,1.0000
280,-951.75,984,1,0.0000,1.0000
281,-3671.00,2911,1,0.0000,1.0000
282,-1816.50,1558,1,0.0000,1.0000
283,-1194.50,1129,1,0.0000,1.0000
284,-1252.25,1116,1,0.0000,1.0000
285,-881.25,869,1,0.0000,1.0000
286,-801.00,793,1,0.0000,1.0000
287,-1006.50,955,1,0.0000,1.0000
288,-6449.50,4900,0,0.0000,1.0000
289,-3187.50,2570,1,0.0000,1.0000
290,-3877.25,3061,1,0.0000,1.0000
291,-1711.25,1507,1,0.0000,1.0000
292,-626.25,735,1,0.0000,1.0000
293,-503.00,576,1,0.0000,1.0000
294,-2803.00,2413,1,0.0000,1.0000
295,-2270.00,1910,1,0.0000,1.0000
296,-3513.25,2800,1,0.0000,1.0000
297,-1030.25,982,1,0.0000,1.0000
298,-1110.75,1092,1,0.0000,1.0000
299,-3816.00,3052,1,0.0000,1.0000
300,-4505.00,3520,1,0.0000,1.0000
301,-3108.00,2508,1,0.0000,1.0000
302,-1776.25,1626,1,0.0000,1.0000
303,-6493.75,4900,0,0.0000,1.0000
304,-3810.75,3001,1,0.0000,1.0000
305,-6428.75,4900,0,0.0000,1.0000
306,-5540.75,4275,1,0.0000,1.0000
307,-4508.00,3539,1,0.0000,1.0000
308,-1558.00,1360,1,0.0000,1.0000
309,-2047.75,1748,1,0.0000,1.0000
310,-4010.50,3153,1,0.0000,1.0000
311,-6517.50,4900,0,0.0000,1.0000
312,-314.50,428,1,0.0000,1.0000
313,-2584.75,2108,1,0.0000,1.0000
314,-713.00,739,1,0.0000,1.0000
315,-818.00,856,1,0.0000,1.0000
316,-5982.50,4654,1,0.0000,1.0000
317,-1892.25,1616,1,0.0000,1.0000
318,-913.00,897,1,0.0000,1.0000
319,-6317.00,4900,0,0.0000,1.0000
320,-2683.00,2158,1,0.0000,1.0000
321,-1084.25,1000,1,0.0000,1.0000
322,-6415.50,4900,0,0.0000,1.0000
323,-4054.75,3208,1,0.0000,1.0000
324,-2768.00,2246,1,0.0000,1.0000
325,-6418.75,4900,0,0.0000,1.0000
326,-4788.00,3766,1,0.0000,1.0000
327,-622.25,696,1,0.0000,1.0000
328,-1118.00,1010,1,0.0000,1.0000
329,-3280.25,2698,1,0.0000,1.0000
330,-6213.00,4818,1,0.0000,1.0000
331,-5516.50,4251,1,0.0000,1.0000
332,-2513.50,2087,1,0.0000,1.0000
333,-3584.75,2878,1,0.0000,1.0000
334,-2763.75,2241,1,0.0000,1.0000
335,-1725.75,1507,1,0.0000,1.0000
336,-2329.25,1959,1,0.0000,1.0000
337,-4828.50,3802,1,0.0000,1.0000
338,-989.50,957,1,0.0000,1.0000
339,-1327.50,1186,1,0.0000,1.0000
340,-910.50,858,1,0.0000,1.0000
341,-3152.75,2493,1,0.0000,1.0000
342,-5265.50,4098,1,0.0000,1.0000
343,-633.25,668,1,0.0000,1.0000
344,-4642.75,3583,1,0.0000,1.0000
345,-434.50,516,1,0.0000,1.0000
346,-2357.00,1980,1,0.0000,1.0000
347,-722.00,737,1,0.0000,1.0000
348,-6077.25,4686,1,0.0000,1.0000
349,-1356.50,1225,1,0.0000,1.0000
350,-2626.75,2149,1,0.0000,1.0000
351,-803.00,789,1,0.1822,0.9970
352,-6461.00,4900,0,0.0913,0.9940
353,-1383.00,1240,1,0.0752,0.9910
354,-2977.75,2488,1,0.0732,0.9881
355,-958.25,930,1,0.0736,0.9851
356,-457.25,509,1,0.0817,0.9821
357,-992.50,957,1,0.0772,0.9792
358,-1605.50,1441,1,0.0757,0.9763
359,-792.25,834,1,0.0727,0.9733
360,-1993.25,1753,1,0.0812,0.9704
361,-965.50,956,1,0.0833,0.9675
362,-765.75,849,1,0.0800,0.9646
363,-547.50,711,1,0.0814,0.9617
364,-391.50,497,1,0.0854,0.9588
365,-1200.00,1096,1,0.0912,0.9559
366,-584.00,665,1,0.0820,0.9531
367,-797.50,798,1,0.0836,0.9502
368,-535.00,599,1,0.0799,0.9474
369,-172.00,294,1,0.0942,0.9445
370,-1400.50,1352,1,0.0956,0.9417
371,-1696.50,1515,1,0.0903,0.9389
372,-284.25,407,1,0.0901,0.9360
373,-628.75,652,1,0.0827,0.9332
374,-784.50,837,1,0.0905,0.9304
375,-957.75,952,1,0.0885,0.9276
376,-135.00,225,1,0.0840,0.9249
377,-544.00,597,1,0.0913,0.9221
378,-291.50,409,1,0.0975,0.9193
379,-415.50,494,1,0.0933,0.9166
380,-1054.00,1027,1,0.0912,0.9138
381,-533.00,585,1,0.1033,0.9111
382,-849.50,896,1,0.0897,0.9083
383,-235.25,322,1,0.0978,0.9056
384,-638.75,720,1,0.0928,0.9029
385,-459.00,569,1,0.0980,0.9002
386,-223.00,332,1,0.0981,0.8975
387,-467.75,563,1,0.1021,0.8948
388,-223.50,374,1,0.1016,0.8921
389,-215.50,306,1,0.1058,0.8894
390,-227.00,344,1,0.0983,0.8868
391,-264.00,359,1,0.0992,0.8841
392,-515.50,636,1,0.1002,0.8814
393,-172.50,288,1,0.1064,0.8788
394,-310.75,424,1,0.1020,0.8762
395,-388.75,482,1,0.1005,0.8735
396,-211.00,338,1,0.1012,0.8709
397,-902.50,952,1,0.1025,0.8683
398,-382.50,484,1,0.1205,0.8657
399,-234.75,391,1,0.1197,0.8631
400,-291.00,374,1,0.1012,0.8605
401,-252.75,337,1,0.1088,0.8579
402,-494.25,536,1,0.1135,0.8554
403,-123.50,259,1,0.1100,0.8528
404,-221.00,361,1,0.1011,0.8502
405,-150.00,253,1,0.1158,0.8477
406,-292.25,394,1,0.1185,0.8451
407,-199.00,343,1,0.1052,0.8426
408,-412.75,553,1,0.1112,0.8401
409,-66.00,193,1,0.1212,0.8376
410,-305.25,431,1,0.1213,0.8350
411,-342.75,523,1,0.1220,0.8325
412,-67.00,200,1,0.1322,0.8300
413,-88.25,182,1,0.1192,0.8276
414,-95.50,201,1,0.1115,0.8251
415,-288.50,435,1,0.1180,0.8226
416,-222.25,390,1,0.1275,0.8201
417,-292.25,448,1,0.1228,0.8177
418,-86.00,200,1,0.1345,0.8152
419,-66.75,183,1,0.1368,0.8128
420,-165.25,294,1,0.1232,0.8103
421,-74.75,184,1,0.1708,0.8079
422,-221.00,363,1,0.1369,0.8055
423,-79.25,227,1,0.1225,0.8031
424,-97.50,212,1,0.1349,0.8006
425,-145.00,264,1,0.1199,0.7982
426,-56.50,206,1,0.1248,0.7959
427,-42.75,175,1,0.1192,0.7935
428,-420.75,471,1,0.1206,0.7911
429,-350.50,489,1,0.1253,0.7887
430,-49.50,164,1,0.1132,0.7863
431,-765.00,773,1,0.1205,0.7840
432,-95.00,230,1,0.1168,0.7816
433,-169.75,271,1,0.1209,0.7793
434,-58.00,163,1,0.1217,0.7770
435,-43.50,145,1,0.1406,0.7746
436,-19.25,127,1,0.1504,0.7723
437,-157.50,283,1,0.1236,0.7700
438,-153.50,290,1,0.1252,0.7677
439,-364.50,461,1,0.1235,0.7654
440,-75.00,161,1,0.1347,0.7631
441,-520.25,575,1,0.1294,0.7608
442,-8.75,108,1,0.1255,0.7585
443,-66.75,204,1,0.1246,0.7562
444,-55.75,159,1,0.1329,0.7540
445,-147.00,295,1,0.1314,0.7517
446,-44.50,157,1,0.1401,0.7494
447,-72.25,189,1,0.1418,0.7472
448,-3.50,104,1,0.1307,0.7449
449,-32.75,134,1,0.1275,0.7427
450,-72.75,198,1,0.1365,0.7405
451,-133.00,262,1,0.1372,0.7383
452,-1520.50,1356,1,0.1467,0.7360
453,-27.25,129,1,0.1297,0.7338
454,-52.50,152,1,0.1465,0.7316
455,-27.75,147,1,0.1448,0.7294
456,-93.75,251,1,0.1597,0.7273
457,-103.75,196,1,0.1509,0.7251
458,-3.75,95,1,0.1385,0.7229
459,-62.25,170,1,0.1313,0.7207
460,-88.75,212,1,0.1491,0.7186
461,-165.00,253,1,0.1487,0.7164
462,-236.00,397,1,0.1539,0.7143
463,-78.75,206,1,0.1667,0.7121
464,-43.75,153,1,0.1605,0.7100
465,-15.25,104,1,0.1796,0.7079
466,-5.25,83,1,0.1674,0.7057
467,-153.25,279,1,0.1387,0.7036
468,-120.75,216,1,0.1536,0.7015
469,-14.75,116,1,0.1384,0.6994
470,-74.00,161,1,0.1391,0.6973
471,-25.00,103,1,0.1673,0.6952
472,-47.25,167,1,0.1534,0.6931
473,-33.25,138,1,0.1634,0.6910
474,-366.50,497,1,0.1501,0.6890
475,8.50,89,1,0.1657,0.6869
476,-36.25,143,1,0.1523,0.6848
477,-71.75,197,1,0.1551,0.6828
478,-25.75,132,1,0.1526,0.6807
479,-94.25,207,1,0.1609,0.6787
480,-83.50,196,1,0.1668,0.6767
481,-49.75,155,1,0.1966,0.6746
482,-71.00,175,1,0.1750,0.6726
483,-30.25,116,1,0.1944,0.6706
484,-57.75,157,1,0.1506,0.6686
485,-42.50,138,1,0.1600,0.6666
486,-57.50,152,1,0.1507,0.6646
487,2.00,91,1,0.1521,0.6626
488,-211.75,294,1,0.1645,0.6606
489,-49.75,139,1,0.1918,0.6586
490,-36.75,139,1,0.1601,0.6566
491,-87.25,205,1,0.1714,0.6547
492,-55.75,175,1,0.1732,0.6527
493,-184.75,305,1,0.1778,0.6507
494,-290.00,395,1,0.1603,0.6488
495,-54.75,153,1,0.1689,0.6468
496,-174.25,265,1,0.1846,0.6449
497,-675.00,643,1,0.1566,0.6430
498,-6173.00,4900,0,0.1835,0.6410
499,-5549.75,4422,1,0.1970,0.6391
500,-6283.75,4900,0,0.2306,0.6372
501,-1503.50,1270,1,0.2177,0.6353
502,-528.00,540,1,0.2251,0.6334
503,-713.50,695,1,0.2562,0.6315
504,-551.75,568,1,0.2167,0.6296
505,-110.00,226,1,0.2067,0.6277
506,-241.75,313,1,0.1844,0.6258
507,-159.25,248,1,0.1985,0.6239
508,-40.25,150,1,0.2130,0.6221
509,-352.00,404,1,0.2033,0.6202
510,-6214.75,4900,0,0.1986,0.6183
511,-1621.00,1373,1,0.1977,0.6165
512,-498.50,521,1,0.2101,0.6146
513,-4910.00,3937,1,0.1971,0.6128
514,-320.50,403,1,0.1857,0.6110
515,-505.00,544,1,0.1980,0.6091
516,-498.75,541,1,0.1865,0.6073
517,-805.25,802,1,0.1847,0.6055
518,-1262.00,1118,1,0.1970,0.6037
519,-1401.25,1255,1,0.2011,0.6018
520,-1127.50,1021,1,0.2066,0.6000
521,-804.25,751,1,0.2039,0.5982
522,-41.50,147,1,0.2084,0.5964
523,-38.50,115,1,0.2973,0.5947
524,-114.75,206,1,0.2721,0.5929
525,-271.25,356,1,0.2099,0.5911
526,-44.75,135,1,0.2134,0.5893
527,-43.00,127,1,0.2084,0.5875
528,-81.50,178,1,0.1930,0.5858
529,-374.75,398,1,0.2379,0.5840
530,-5.50,104,1,0.2070,0.5823
531,-35.00,120,1,0.1795,0.5805
532,-762.75,683,1,0.2089,0.5788
533,-1794.00,1430,1,0.2188,0.5771
534,-743.25,644,1,0.2148,0.5753
535,-356.00,382,1,0.1804,0.5736
536,-738.00,668,1,0.2173,0.5719
537,7.75,66,1,0.2023,0.5702
538,-130.25,188,1,0.1804,0.5684
539,-344.50,401,1,0.2102,0.5667
540,-20.50,113,1,0.1920,0.5650
541,-15.00,114,1,0.1821,0.5633
542,-259.25,336,1,0.1773,0.5617
543,-566.25,559,1,0.2023,0.5600
544,-611.25,571,1,0.2055,0.5583
545,-44.25,129,1,0.2098,0.5566
546,-34.50,128,1,0.1910,0.5549
547,-173.75,239,1,0.2122,0.5533
548,3.00,81,1,0.1826,0.5516
549,-72.00,142,1,0.2348,0.5500
550,2.50,87,1,0.1891,0.5483
551,7.75,78,1,0.2269,0.5467
552,-105.00,200,1,0.1915,0.5450
553,-18.00,101,1,0.2230,0.5434
554,-339.50,389,1,0.1954,0.5418
555,-296.75,349,1,0.2035,0.5401
556,-23.75,123,1,0.2547,0.5385
557,14.50,63,1,0.1796,0.5369
558,-184.75,247,1,0.2123,0.5353
559,-49.25,143,1,0.2004,0.5337
560,-105.00,182,1,0.2054,0.5321
561,-380.25,429,1,0.2366,0.5305
562,-270.50,316,1,0.2029,0.5289
563,-67.50,149,1,0.2090,0.5273
564,-71.50,167,1,0.1861,0.5257
565,-107.25,195,1,0.1831,0.5242
566,-149.00,234,1,0.2002,0.5226
567,-85.75,176,1,0.1658,0.5210
568,-47.25,141,1,0.1937,0.5195
569,-56.25,147,1,0.2113,0.5179
570,-19.25,121,1,0.1754,0.5163
571,-28.00,116,1,0.2491,0.5148
572,-9.25,104,1,0.1592,0.5132
573,-169.00,245,1,0.2002,0.5117
574,-220.25,296,1,0.2084,0.5102
575,-83.75,187,1,0.2052,0.5086
576,0.25,85,1,0.2436,0.5071
577,-171.50,263,1,0.2177,0.5056
578,-20.75,117,1,0.2165,0.5041
579,-66.00,156,1,0.1976,0.5026
580,-157.75,229,1,0.2254,0.5011
581,-414.50,436,1,0.1909,0.4996
582,-143.00,213,1,0.2010,0.4981
583,9.50,68,1,0.2049,0.4966
584,-110.50,198,1,0.1970,0.4951
585,-27.50,126,1,0.1786,0.4936
586,-26.50,149,1,0.1902,0.4921
587,-1.25,77,1,0.2412,0.4906
588,-97.00,176,1,0.2345,0.4892
589,-31.00,121,1,0.1889,0.4877
590,7.25,70,1,0.2549,0.4862
591,-9.50,102,1,0.1853,0.4848
592,-220.50,274,1,0.1946,0.4833
593,-261.25,303,1,0.1957,0.4819
594,-25.25,107,1,0.2144,0.4804
595,-46.00,149,1,0.2071,0.4790
596,-41.50,133,1,0.1963,0.4775
597,11.00,72,1,0.1642,0.4761
598,12.50,64,1,0.2143,0.4747
599,-35.00,124,1,0.1748,0.4733
600,16.25,53,1,0.1729,0.4718
601,-3.75,95,1,0.2442,0.4704
602,-78.75,166,1,0.1748,0.4690
603,12.25,51,1,0.1838,0.4676
604,-16.50,102,1,0.1682,0.4662
605,12.00,61,1,0.1833,0.4648
606,5.50,76,1,0.2021,0.4634
607,2.50,85,1,0.1907,0.4620
608,14.50,60,1,0.2043,0.4606
609,-21.25,103,1,0.2013,0.4592
610,-63.25,127,1,0.1928,0.4579
611,2.50,87,1,0.2268,0.4565
612,1.75,76,1,0.1870,0.4551
613,0.25,80,1,0.1943,0.4538
614,10.50,64,1,0.1607,0.4524
615,-20.50,110,1,0.2159,0.4510
616,1.00,60,1,0.2383,0.4497
617,11.75,54,1,0.2442,0.4483
618,0.00,89,1,0.2389,0.4470
619,-9.75,86,1,0.2252,0.4457
620,9.50,64,1,0.1752,0.4443
621,-1.75,97,1,0.1980,0.4430
622,15.75,61,1,0.2002,0.4417
623,8.50,66,1,0.1641,0.4403
624,10.25,62,1,0.1969,0.4390
625,2.25,71,1,0.2037,0.4377
626,14.75,67,1,0.1930,0.4364
627,15.75,55,1,0.1795,0.4351
628,-7.75,88,1,0.1772,0.4338
629,17.25,50,1,0.2177,0.4325
630,6.75,68,1,0.1885,0.4312
631,17.00,52,1,0.2253,0.4299
632,12.00,62,1,0.1892,0.4286
633,2.75,84,1,0.1767,0.4273
634,9.75,67,1,0.1580,0.4260
635,-3.00,89,1,0.1880,0.4247
636,10.75,69,1,0.1988,0.4235
637,9.50,70,1,0.1784,0.4222
638,-11.25,89,1,0.2019,0.4209
