episode,total_reward,steps,solved,avg_loss,epsilon
625,-328.00,366,1,0.2589,0.1529
626,16.25,82,1,0.2469,0.1525
627,-315.75,369,1,0.2514,0.1520
628,-43.00,152,1,0.2484,0.1516
629,-1454.25,1024,0,0.2623,0.1511
630,-1347.75,1024,0,0.2827,0.1506
631,-412.75,462,1,0.3370,0.1502
632,-1293.25,1024,0,0.3504,0.1497
633,5.50,103,1,0.3948,0.1493
634,18.00,88,1,0.3432,0.1488
635,3.25,107,1,0.4592,0.1484
636,63.50,56,1,0.4209,0.1480
637,76.50,38,1,0.4371,0.1475
638,43.00,69,1,0.3980,0.1471
639,15.25,96,1,0.3989,0.1466
640,57.00,62,1,0.4814,0.1462
641,37.00,80,1,0.4715,0.1457
642,-1320.00,1024,0,0.4241,0.1453
643,67.75,47,1,0.4815,0.1449
644,44.50,74,1,0.3972,0.1444
645,26.50,82,1,0.4905,0.1440
646,74.50,40,1,0.3675,0.1436
647,68.75,48,1,0.4682,0.1431
648,-1253.50,1024,0,0.3922,0.1427
649,-58.25,124,1,0.4342,0.1423
650,9.00,84,1,0.5015,0.1419
651,65.00,54,1,0.5362,0.1414
652,-30.75,125,1,0.4446,0.1410
653,1.50,103,1,0.5110,0.1406
654,-3.25,94,1,0.4306,0.1402
655,-34.75,111,1,0.3849,0.1397
656,-5.25,112,1,0.3525,0.1393
657,37.75,76,1,0.4236,0.1389
658,-25.25,111,1,0.5451,0.1385
659,70.75,45,1,0.4181,0.1381
660,47.25,66,1,0.3896,0.1377
661,-1312.50,1024,0,0.4163,0.1372
662,39.25,62,1,0.4211,0.1368
663,-27.50,112,1,0.4218,0.1364
664,-9.75,102,1,0.4127,0.1360
665,-40.25,113,1,0.4563,0.1356
666,-238.00,231,1,0.3909,0.1352
667,42.50,59,1,0.4923,0.1348
668,57.25,52,1,0.3105,0.1344
669,-150.25,177,1,0.4368,0.1340
670,49.50,55,1,0.4593,0.1336
671,-70.25,136,1,0.4018,0.1332
672,72.75,44,1,0.5965,0.1328
673,37.50,64,1,0.4319,0.1324
674,58.75,55,1,0.4786,0.1320
675,33.25,74,1,0.3251,0.1316
676,59.00,50,1,0.3620,0.1312
677,54.25,53,1,0.5393,0.1308
678,-56.00,137,1,0.4512,0.1304
679,63.50,48,1,0.5560,0.1300
680,13.00,89,1,0.4344,0.1296
681,-57.25,137,1,0.3851,0.1292
682,-1305.25,1024,0,0.4322,0.1289
683,-12.50,113,1,0.4311,0.1285
684,77.50,33,1,0.6786,0.1281
685,-192.75,253,1,0.5268,0.1277
686,33.75,77,1,0.4516,0.1273
687,58.75,58,1,0.7391,0.1269
688,77.50,39,1,0.4455,0.1266
689,-79.50,132,1,0.4937,0.1262
690,76.00,39,1,0.5331,0.1258
691,68.50,43,1,0.4385,0.1254
692,65.00,49,1,0.4421,0.1250
693,-67.75,150,1,0.3899,0.1247
694,61.25,46,1,0.5161,0.1243
695,77.50,36,1,0.3453,0.1239
696,78.50,32,1,0.5195,0.1235
697,71.25,47,1,0.6521,0.1232
698,66.75,45,1,0.5568,0.1228
699,77.50,36,1,0.2767,0.1224
700,-35.25,119,1,0.4947,0.1221
701,52.00,61,1,0.4297,0.1217
702,23.25,81,1,0.3924,0.1213
703,76.75,35,1,0.4319,0.1210
704,76.25,35,1,0.2916,0.1206
705,58.00,53,1,0.4846,0.1203
706,75.25,37,1,0.6688,0.1199
707,78.75,32,1,0.7752,0.1195
708,76.00,41,1,0.8475,0.1192
709,-456.00,470,1,0.5506,0.1188
710,-186.75,255,1,0.6115,0.1185
711,-340.50,367,1,0.5052,0.1181
712,77.50,37,1,0.7396,0.1177
713,-496.50,475,1,0.5617,0.1174
714,-31.25,125,1,0.5004,0.1170
715,79.00,30,1,0.5070,0.1167
716,78.00,33,1,0.4114,0.1163
717,-74.50,157,1,0.5592,0.1160
718,-43.50,143,1,0.5711,0.1156
719,78.50,32,1,0.5443,0.1153
720,77.50,32,1,0.5960,0.1150
721,78.25,34,1,0.4259,0.1146
722,48.00,57,1,0.6740,0.1143
723,77.25,38,1,0.4304,0.1139
724,-1598.00,1024,0,0.5776,0.1136
725,77.50,35,1,1.2435,0.1132
726,59.00,52,1,1.0136,0.1129
727,77.00,35,1,1.0096,0.1126
728,77.00,35,1,0.7830,0.1122
729,75.75,40,1,0.7140,0.1119
730,76.25,38,1,0.5345,0.1115
731,78.50,32,1,0.6356,0.1112
732,69.50,43,1,0.7563,0.1109
733,77.50,37,1,0.5168,0.1105
734,77.75,33,1,0.5565,0.1102
735,78.50,32,1,0.5978,0.1099
736,61.00,54,1,0.5026,0.1096
737,69.75,44,1,0.6857,0.1092
738,78.25,31,1,0.4648,0.1089
739,69.25,46,1,0.5610,0.1086
740,78.25,31,1,0.5497,0.1082
741,78.00,33,1,0.3359,0.1079
742,78.00,34,1,0.6784,0.1076
743,77.50,34,1,0.7415,0.1073
744,77.00,36,1,0.6799,0.1070
745,9.75,101,1,0.4973,0.1066
746,-2.75,109,1,0.6969,0.1063
747,75.50,38,1,0.5669,0.1060
748,40.25,73,1,0.6921,0.1057
749,-11.50,109,1,0.5563,0.1054
750,-119.75,200,1,0.5515,0.1050
751,63.00,52,1,0.9020,0.1047
752,1.75,100,1,0.6689,0.1044
753,73.25,39,1,0.5589,0.1041
754,-45.25,138,1,0.4757,0.1038
755,22.75,84,1,0.4933,0.1035
756,-201.75,270,1,0.5620,0.1032
757,-477.00,474,1,0.5380,0.1029
758,45.00,68,1,0.4806,0.1025
759,0.25,102,1,0.5249,0.1022
760,-94.75,168,1,0.5496,0.1019
761,-171.25,224,1,0.5482,0.1016
762,26.25,81,1,0.4063,0.1013
763,75.50,36,1,0.4702,0.1010
764,38.00,66,1,0.4992,0.1007
765,77.75,32,1,0.6913,0.1004
766,75.25,36,1,0.5357,0.1001
767,79.00,30,1,0.6330,0.0998
768,77.00,34,1,0.6438,0.0995
769,78.50,32,1,0.6794,0.0992
770,79.00,30,1,0.5605,0.0989
771,79.00,30,1,1.0619,0.0986
772,79.00,30,1,0.5565,0.0983
773,77.00,37,1,0.5706,0.0980
774,44.00,65,1,0.6340,0.0977
775,78.25,34,1,0.4499,0.0974
776,77.50,34,1,0.5954,0.0972
777,79.00,32,1,0.6586,0.0969
778,79.00,30,1,0.8128,0.0966
779,67.25,43,1,0.5328,0.0963
780,77.75,33,1,0.2630,0.0960
781,79.00,30,1,0.4095,0.0957
782,77.50,34,1,0.5261,0.0954
783,75.75,39,1,0.3792,0.0951
784,78.75,32,1,0.4783,0.0948
785,78.25,31,1,0.6095,0.0946
786,34.75,72,1,0.6354,0.0943
787,74.25,38,1,0.6897,0.0940
788,60.25,51,1,0.6760,0.0937
789,78.75,32,1,0.4784,0.0934
790,78.25,31,1,0.3880,0.0931
791,70.75,44,1,0.6383,0.0929
792,78.25,31,1,0.5321,0.0926
793,79.00,30,1,0.6443,0.0923
794,78.25,31,1,0.7038,0.0920
795,56.75,53,1,0.6825,0.0918
796,44.75,62,1,0.6095,0.0915
797,75.00,40,1,0.5434,0.0912
798,78.25,31,1,0.4828,0.0909
799,78.75,32,1,0.5000,0.0907
800,72.25,43,1,0.4949,0.0904
801,78.50,32,1,0.6217,0.0901
802,46.50,56,1,0.5393,0.0898
803,57.00,44,1,0.5250,0.0896
804,77.00,37,1,0.7698,0.0893
805,78.25,31,1,0.5977,0.0890
806,52.00,50,1,0.6920,0.0888
807,36.25,57,1,0.5723,0.0885
808,76.00,38,1,0.5862,0.0882
809,55.75,57,1,0.5429,0.0880
810,76.25,35,1,0.5276,0.0877
811,68.00,40,1,0.7448,0.0875
812,77.50,35,1,0.5253,0.0872
813,76.50,33,1,0.4458,0.0869
814,57.25,45,1,0.4835,0.0867
815,78.25,31,1,0.4771,0.0864
816,78.00,34,1,0.6418,0.0861
817,76.75,34,1,0.4559,0.0859
818,77.25,34,1,0.4100,0.0856
819,60.25,44,1,0.3991,0.0854
820,77.50,32,1,0.8244,0.0851
821,50.00,50,1,0.4576,0.0849
822,58.25,46,1,0.5204,0.0846
823,78.75,32,1,0.6340,0.0844
824,78.50,32,1,0.7254,0.0841
825,78.25,31,1,0.5395,0.0839
826,77.25,39,1,0.5455,0.0836
827,78.00,33,1,0.6053,0.0833
828,49.75,51,1,0.6308,0.0831
829,16.75,72,1,0.7379,0.0828
830,61.75,43,1,0.6380,0.0826
831,77.25,36,1,0.4071,0.0824
832,67.00,41,1,0.6419,0.0821
833,77.50,34,1,0.7166,0.0819
834,77.75,34,1,0.8095,0.0816
835,72.75,39,1,0.6956,0.0814
836,51.75,47,1,0.4858,0.0811
837,79.00,30,1,0.6813,0.0809
838,78.25,31,1,0.7155,0.0806
839,14.00,71,1,0.6333,0.0804
840,53.75,55,1,0.5923,0.0802
841,78.00,33,1,0.7193,0.0799
842,79.00,30,1,0.6781,0.0797
843,78.50,32,1,0.5329,0.0794
844,57.25,50,1,0.5456,0.0792
845,-38.75,135,1,0.5147,0.0790
846,66.00,40,1,0.3513,0.0787
847,3.50,91,1,0.4890,0.0785
848,79.00,30,1,0.5689,0.0783
849,79.00,30,1,0.4893,0.0780
850,78.25,31,1,0.8742,0.0778
851,76.50,35,1,0.4275,0.0775
852,48.00,58,1,0.6399,0.0773
853,77.25,37,1,0.6339,0.0771
854,76.75,37,1,0.4456,0.0769
855,78.00,34,1,0.4812,0.0766
856,70.75,44,1,0.4820,0.0764
857,77.75,33,1,0.6121,0.0762
858,76.75,33,1,0.3690,0.0759
859,78.25,31,1,0.6815,0.0757
860,77.25,35,1,0.6152,0.0755
861,78.50,32,1,0.3825,0.0753
862,65.25,46,1,0.5410,0.0750
863,79.00,30,1,0.7079,0.0748
864,54.25,61,1,0.4237,0.0746
865,23.25,82,1,0.5370,0.0744
866,-1.50,100,1,0.7312,0.0741
867,-276.75,326,1,0.5770,0.0739
868,-107.50,180,1,0.4445,0.0737
869,-175.75,215,1,0.5460,0.0735
870,-183.75,225,1,0.4517,0.0732
871,-272.00,317,1,0.5028,0.0730
872,-204.75,272,1,0.5322,0.0728
873,-58.00,149,1,0.6276,0.0726
874,-81.00,167,1,0.4961,0.0724
875,33.75,72,1,0.6217,0.0722
876,78.75,32,1,0.4235,0.0719
877,-4.50,106,1,0.4914,0.0717
878,79.00,30,1,0.5271,0.0715
879,78.00,33,1,0.4506,0.0713
880,-148.50,214,1,0.5067,0.0711
881,-53.75,149,1,0.5022,0.0709
882,57.50,54,1,0.4654,0.0707
883,45.25,62,1,0.4883,0.0704
884,76.00,33,1,0.7303,0.0702
885,78.50,32,1,0.4340,0.0700
886,67.50,46,1,0.3452,0.0698
887,28.50,79,1,0.4058,0.0696
888,77.75,33,1,0.5286,0.0694
889,78.75,32,1,0.2113,0.0692
890,77.25,35,1,0.3923,0.0690
891,77.75,33,1,0.3195,0.0688
892,77.00,36,1,0.6603,0.0686
893,77.50,32,1,0.8400,0.0684
894,77.50,35,1,0.5963,0.0682
895,78.00,33,1,0.4954,0.0679
896,79.00,30,1,0.5200,0.0677
897,78.00,33,1,0.5768,0.0675
898,78.75,32,1,0.3088,0.0673
899,78.00,33,1,0.4338,0.0671
900,69.50,38,1,0.4879,0.0669
901,78.25,31,1,0.5010,0.0667
902,78.25,36,1,0.5273,0.0665
903,79.00,30,1,0.4142,0.0663
904,49.75,52,1,0.5177,0.0661
905,78.75,32,1,0.6320,0.0659
906,77.00,34,1,0.5477,0.0657
907,78.25,31,1,0.6733,0.0655
908,77.50,35,1,0.3190,0.0653
909,79.00,30,1,0.5444,0.0651
910,78.25,34,1,0.4764,0.0650
911,79.00,32,1,0.4278,0.0648
912,77.75,33,1,0.4259,0.0646
913,63.25,46,1,0.4592,0.0644
914,79.00,30,1,0.3630,0.0642
915,78.25,36,1,0.5383,0.0640
916,76.50,36,1,0.5334,0.0638
917,78.25,31,1,0.6403,0.0636
918,79.00,30,1,0.6492,0.0634
919,78.50,32,1,0.5433,0.0632
920,78.25,31,1,0.6523,0.0630
921,79.00,30,1,0.4848,0.0628
922,78.00,36,1,0.4520,0.0627
923,78.75,36,1,0.3684,0.0625
924,79.00,30,1,0.4892,0.0623
925,78.25,31,1,0.7547,0.0621
926,56.25,50,1,0.6164,0.0619
927,78.25,35,1,0.5147,0.0617
928,79.00,32,1,0.5921,0.0615
929,79.00,34,1,0.5090,0.0613
930,78.75,36,1,0.4548,0.0612
931,78.25,33,1,0.5294,0.0610
932,79.00,32,1,0.4487,0.0608
933,78.50,34,1,0.5677,0.0606
934,77.50,34,1,0.4063,0.0604
935,78.00,37,1,0.5965,0.0603
936,78.50,32,1,0.5199,0.0601
937,77.75,35,1,0.6912,0.0599
938,77.25,36,1,0.4255,0.0597
939,79.00,32,1,0.4482,0.0595
940,65.25,50,1,0.4239,0.0594
941,78.25,31,1,0.6843,0.0592
942,77.50,36,1,0.4415,0.0590
943,79.00,30,1,0.3501,0.0588
944,78.00,37,1,0.4939,0.0586
945,78.25,31,1,0.4243,0.0585
946,78.00,37,1,0.4842,0.0583
947,77.00,36,1,0.4265,0.0581
948,78.25,31,1,0.4306,0.0579
949,79.00,32,1,0.4663,0.0578
950,76.75,42,1,0.6361,0.0576
951,79.00,34,1,0.2932,0.0574
952,79.00,32,1,0.5576,0.0573
953,77.50,34,1,0.5351,0.0571
954,78.50,34,1,0.5102,0.0569
955,78.00,36,1,0.7950,0.0567
956,78.50,32,1,0.5570,0.0566
957,78.25,35,1,0.6305,0.0564
958,79.00,34,1,0.5974,0.0562
959,79.00,32,1,0.5632,0.0561
960,70.00,45,1,0.4144,0.0559
961,77.25,37,1,0.5258,0.0557
962,77.75,37,1,0.5152,0.0556
963,59.25,54,1,0.4806,0.0554
964,78.50,36,1,0.4995,0.0552
965,76.00,36,1,0.4270,0.0551
966,76.75,35,1,0.3450,0.0549
967,79.00,32,1,0.4229,0.0547
968,78.50,36,1,0.3983,0.0546
969,78.25,33,1,0.3935,0.0544
970,78.25,33,1,0.3342,0.0542
971,78.00,36,1,0.2962,0.0541
972,78.25,33,1,0.3639,0.0539
973,79.00,30,1,0.5130,0.0538
974,78.25,33,1,0.5537,0.0536
975,78.50,34,1,0.3827,0.0534
976,77.25,37,1,0.4258,0.0533
977,79.00,30,1,0.4391,0.0531
978,79.00,30,1,0.3048,0.0529
979,79.00,32,1,0.4251,0.0528
980,78.25,33,1,0.4780,0.0526
981,78.25,33,1,0.5202,0.0525
982,78.50,34,1,0.3109,0.0523
983,78.75,34,1,0.4752,0.0522
984,77.75,35,1,0.3434,0.0520
985,78.25,33,1,0.5095,0.0518
986,77.50,34,1,0.5636,0.0517
987,79.00,34,1,0.5977,0.0515
988,79.00,32,1,0.5160,0.0514
989,79.00,34,1,0.3687,0.0512
990,76.75,36,1,0.4405,0.0511
991,78.25,33,1,0.5242,0.0509
992,79.00,32,1,0.2872,0.0508
993,78.50,34,1,0.3655,0.0506
994,76.75,38,1,0.4067,0.0505
995,79.00,32,1,0.5759,0.0503
996,79.00,34,1,0.4368,0.0502
997,77.00,37,1,0.2838,0.0500
998,79.00,32,1,0.5112,0.0500
999,79.00,34,1,0.4869,0.0500
1000,73.25,41,1,0.4463,0.0500
1001,79.00,30,1,0.3539,0.0500
1002,79.00,34,1,0.4606,0.0500
1003,78.25,35,1,0.4213,0.0500
1004,77.75,39,1,0.2727,0.0500
1005,78.50,34,1,0.4105,0.0500
1006,79.00,30,1,0.3026,0.0500
1007,78.75,34,1,0.3194,0.0500
1008,76.75,38,1,0.3945,0.0500
1009,78.25,31,1,0.3064,0.0500
1010,78.25,33,1,0.3594,0.0500
1011,77.50,36,1,0.3740,0.0500
1012,77.50,34,1,0.3956,0.0500
1013,78.25,36,1,0.4859,0.0500
1014,78.50,36,1,0.3509,0.0500
1015,77.50,34,1,0.3820,0.0500
1016,79.00,32,1,0.5083,0.0500
1017,77.75,35,1,0.4600,0.0500
1018,78.50,34,1,0.6179,0.0500
1019,79.00,32,1,0.3024,0.0500
1020,79.00,34,1,0.5838,0.0500
1021,79.00,32,1,0.3412,0.0500
1022,78.75,36,1,0.4902,0.0500
1023,76.00,38,1,0.3398,0.0500
1024,65.50,49,1,0.4098,0.0500
1025,79.00,34,1,0.3605,0.0500
1026,78.25,35,1,0.4005,0.0500
1027,79.00,34,1,0.4597,0.0500
1028,78.50,36,1,0.3490,0.0500
1029,77.75,39,1,0.3664,0.0500
1030,78.25,33,1,0.3628,0.0500
1031,78.75,36,1,0.3806,0.0500
1032,79.00,32,1,0.3766,0.0500
1033,78.25,35,1,0.3286,0.0500
1034,77.50,34,1,0.2434,0.0500
1035,78.75,34,1,0.3669,0.0500
1036,79.00,32,1,0.2039,0.0500
1037,78.75,34,1,0.2505,0.0500
1038,78.00,35,1,0.4207,0.0500
1039,79.00,32,1,0.3333,0.0500
1040,78.50,34,1,0.3097,0.0500
1041,77.00,36,1,0.4218,0.0500
1042,79.00,30,1,0.7040,0.0500
1043,79.00,30,1,0.2740,0.0500
1044,78.25,34,1,0.5540,0.0500
1045,79.00,32,1,0.4446,0.0500
1046,79.00,30,1,0.4267,0.0500
1047,77.75,33,1,0.2586,0.0500
1048,76.25,35,1,0.3505,0.0500
1049,76.75,34,1,0.3174,0.0500
1050,78.50,36,1,0.2690,0.0500
1051,78.25,34,1,0.3123,0.0500
1052,77.75,33,1,0.3113,0.0500
1053,77.25,34,1,0.3703,0.0500
1054,78.25,31,1,0.3237,0.0500
1055,78.00,34,1,0.3524,0.0500
1056,78.25,33,1,0.3193,0.0500
1057,78.50,32,1,0.3086,0.0500
1058,77.25,36,1,0.5274,0.0500
1059,78.75,32,1,0.4835,0.0500
1060,77.75,38,1,0.4035,0.0500
1061,78.00,33,1,0.4013,0.0500
1062,79.00,30,1,0.3611,0.0500
1063,78.25,31,1,0.5184,0.0500
1064,77.50,32,1,0.6137,0.0500
1065,79.00,32,1,0.2205,0.0500
1066,77.50,32,1,0.2663,0.0500
1067,78.25,31,1,0.5220,0.0500
1068,77.00,34,1,0.3052,0.0500
1069,78.50,34,1,0.2594,0.0500
1070,79.00,30,1,0.3853,0.0500
1071,78.75,32,1,0.3455,0.0500
1072,77.25,35,1,0.3433,0.0500
1073,78.50,32,1,0.3844,0.0500
1074,78.75,32,1,0.2594,0.0500
1075,79.00,30,1,0.3720,0.0500
1076,78.00,34,1,0.3189,0.0500
1077,78.75,32,1,0.1868,0.0500
1078,79.00,30,1,0.1843,0.0500
1079,79.00,30,1,0.2153,0.0500
1080,78.50,32,1,0.2493,0.0500
1081,76.75,38,1,0.2144,0.0500
1082,79.00,30,1,0.2831,0.0500
1083,79.00,30,1,0.2498,0.0500
1084,79.00,30,1,0.4247,0.0500
1085,78.75,32,1,0.1844,0.0500
1086,77.00,34,1,0.2857,0.0500
1087,77.50,32,1,0.3161,0.0500
1088,77.75,33,1,0.3519,0.0500
1089,78.75,32,1,0.3323,0.0500
1090,77.00,39,1,0.2232,0.0500
1091,77.50,34,1,0.2268,0.0500
1092,79.00,30,1,0.4682,0.0500
1093,78.25,31,1,0.3187,0.0500
1094,79.00,30,1,0.2729,0.0500
1095,76.50,33,1,0.2304,0.0500
1096,78.50,32,1,0.4658,0.0500
1097,79.00,30,1,0.3660,0.0500
1098,79.00,30,1,0.3193,0.0500
1099,76.00,39,1,0.2422,0.0500
1100,78.25,36,1,0.2705,0.0500
1101,77.75,33,1,0.3075,0.0500
1102,78.75,32,1,0.3736,0.0500
1103,79.00,30,1,0.3634,0.0500
1104,79.00,30,1,0.3177,0.0500
1105,78.25,31,1,0.4873,0.0500
1106,77.50,32,1,0.3217,0.0500
1107,78.00,34,1,0.2940,0.0500
1108,79.00,30,1,0.4115,0.0500
1109,79.00,30,1,0.3709,0.0500
1110,78.50,32,1,0.3330,0.0500
1111,79.00,30,1,0.3122,0.0500
1112,79.00,30,1,0.2494,0.0500
1113,78.75,32,1,0.3459,0.0500
1114,79.00,30,1,0.2802,0.0500
1115,79.00,30,1,0.2590,0.0500
1116,79.00,30,1,0.6964,0.0500
1117,78.50,32,1,0.4008,0.0500
1118,78.50,32,1,0.2205,0.0500
1119,79.00,30,1,0.2880,0.0500
1120,77.50,32,1,0.2215,0.0500
1121,79.00,30,1,0.2188,0.0500
1122,78.50,32,1,0.2763,0.0500
1123,77.25,38,1,0.2153,0.0500
1124,77.50,33,1,0.2229,0.0500
1125,79.00,30,1,0.5899,0.0500
1126,77.75,33,1,0.3107,0.0500
1127,78.50,32,1,0.2481,0.0500
1128,78.50,32,1,0.2280,0.0500
1129,79.00,30,1,0.3914,0.0500
1130,77.50,32,1,0.1867,0.0500
1131,78.00,33,1,0.2447,0.0500
1132,78.25,31,1,0.2280,0.0500
1133,77.25,34,1,0.1823,0.0500
1134,78.25,31,1,0.2237,0.0500
1135,77.50,32,1,0.2384,0.0500
1136,78.50,32,1,0.2243,0.0500
1137,77.50,32,1,0.4008,0.0500
1138,78.75,32,1,0.2320,0.0500
1139,77.25,34,1,0.2445,0.0500
1140,79.00,30,1,0.2510,0.0500
1141,79.00,30,1,0.3015,0.0500
1142,77.75,33,1,0.2398,0.0500
1143,79.00,32,1,0.2466,0.0500
1144,79.00,30,1,0.2072,0.0500
1145,79.00,30,1,0.2161,0.0500
1146,78.25,31,1,0.2721,0.0500
1147,78.50,32,1,0.2025,0.0500
1148,78.75,32,1,0.3061,0.0500
1149,79.00,30,1,0.5918,0.0500
1150,77.50,35,1,0.2043,0.0500
1151,79.00,30,1,0.2579,0.0500
1152,79.00,30,1,0.2163,0.0500
1153,78.75,32,1,0.3097,0.0500
1154,78.25,31,1,0.2589,0.0500
1155,79.00,30,1,0.1882,0.0500
1156,79.00,30,1,0.3245,0.0500
1157,78.25,31,1,0.2838,0.0500
1158,78.50,32,1,0.2880,0.0500
1159,78.75,32,1,0.3410,0.0500
1160,78.25,34,1,0.3559,0.0500
1161,79.00,30,1,0.3046,0.0500
1162,78.50,34,1,0.2492,0.0500
1163,78.25,31,1,0.5431,0.0500
1164,77.50,34,1,0.2490,0.0500
1165,78.25,31,1,0.4825,0.0500
1166,78.75,32,1,0.1843,0.0500
1167,78.00,38,1,0.2471,0.0500
1168,79.00,30,1,0.3930,0.0500
1169,79.00,30,1,0.4233,0.0500
1170,78.25,34,1,0.3052,0.0500
1171,78.50,32,1,0.1733,0.0500
1172,79.00,30,1,0.2768,0.0500
1173,79.00,30,1,0.3033,0.0500
1174,78.25,31,1,0.3440,0.0500
1175,79.00,30,1,0.2104,0.0500
1176,77.50,32,1,0.2397,0.0500
1177,77.75,33,1,0.3345,0.0500
1178,78.50,34,1,0.2556,0.0500
1179,78.50,32,1,0.3963,0.0500
1180,78.25,31,1,0.1947,0.0500
1181,78.50,31,1,0.2411,0.0500
1182,77.00,36,1,0.3879,0.0500
1183,77.75,33,1,0.3215,0.0500
1184,78.50,32,1,0.3358,0.0500
1185,78.50,32,1,0.3274,0.0500
1186,78.25,33,1,0.2226,0.0500
1187,79.00,30,1,0.3113,0.0500
1188,79.00,30,1,0.2431,0.0500
1189,79.00,30,1,0.2520,0.0500
1190,79.00,30,1,0.3749,0.0500
1191,78.00,33,1,0.3064,0.0500
1192,78.25,31,1,0.4087,0.0500
1193,77.50,32,1,0.3668,0.0500
1194,79.00,30,1,0.3657,0.0500
1195,78.25,34,1,0.3305,0.0500
1196,79.00,30,1,0.2461,0.0500
1197,79.00,30,1,0.5298,0.0500
1198,79.00,30,1,0.1729,0.0500
1199,79.00,30,1,0.2937,0.0500
1200,78.75,32,1,0.3540,0.0500
1201,79.00,30,1,0.3143,0.0500
1202,79.00,30,1,0.2832,0.0500
1203,77.50,32,1,0.3718,0.0500
1204,78.50,34,1,0.2972,0.0500
1205,79.00,30,1,0.2237,0.0500
1206,78.25,31,1,0.3276,0.0500
1207,77.75,33,1,0.3232,0.0500
1208,79.00,30,1,0.4149,0.0500
1209,78.50,32,1,0.2973,0.0500
1210,78.25,31,1,0.1530,0.0500
1211,78.25,31,1,0.2116,0.0500
1212,79.00,30,1,0.2215,0.0500
1213,79.00,30,1,0.3932,0.0500
1214,78.25,31,1,0.2934,0.0500
1215,78.75,34,1,0.2635,0.0500
1216,78.50,32,1,0.3272,0.0500
1217,78.25,31,1,0.2786,0.0500
1218,78.25,31,1,0.3731,0.0500
1219,79.00,30,1,0.3624,0.0500
1220,78.00,33,1,0.1964,0.0500
1221,77.25,35,1,0.2653,0.0500
1222,79.00,30,1,0.2504,0.0500
1223,78.00,38,1,0.3160,0.0500
1224,78.25,31,1,0.2414,0.0500
1225,77.75,33,1,0.3118,0.0500
1226,78.50,32,1,0.1922,0.0500
1227,79.00,30,1,0.2805,0.0500
1228,78.50,32,1,0.2312,0.0500
1229,77.75,33,1,0.1794,0.0500
1230,79.00,30,1,0.2675,0.0500
1231,78.25,36,1,0.3645,0.0500
1232,79.00,30,1,0.4047,0.0500
1233,78.75,32,1,0.2785,0.0500
1234,78.25,31,1,0.4430,0.0500
1235,79.00,30,1,0.2159,0.0500
1236,79.00,32,1,0.2212,0.0500
1237,77.50,36,1,0.2192,0.0500
1238,79.00,30,1,0.2817,0.0500
1239,79.00,30,1,0.3968,0.0500
1240,78.25,38,1,0.1709,0.0500
1241,79.00,30,1,0.2130,0.0500
1242,77.25,37,1,0.2312,0.0500
1243,78.25,31,1,0.2436,0.0500
1244,79.00,30,1,0.2691,0.0500
1245,78.50,32,1,0.3120,0.0500
1246,77.75,33,1,0.2317,0.0500
1247,79.00,30,1,0.1788,0.0500
1248,79.00,30,1,0.1874,0.0500
1249,78.50,32,1,0.2664,0.0500
1250,78.25,31,1,0.2371,0.0500
1251,78.75,32,1,0.2293,0.0500
1252,78.25,31,1,0.2857,0.0500
1253,78.50,32,1,0.2987,0.0500
1254,79.00,30,1,0.1705,0.0500
1255,75.00,37,1,0.2349,0.0500
1256,79.00,30,1,0.2738,0.0500
1257,79.00,30,1,0.1672,0.0500
1258,79.00,30,1,0.2066,0.0500
1259,78.25,31,1,0.2903,0.0500
1260,78.00,33,1,0.3048,0.0500
1261,78.50,32,1,0.4294,0.0500
1262,79.00,30,1,0.2868,0.0500
1263,78.25,31,1,0.1981,0.0500
1264,77.75,33,1,0.2263,0.0500
1265,77.75,33,1,0.2345,0.0500
1266,78.75,32,1,0.2804,0.0500
1267,78.25,31,1,0.3118,0.0500
1268,79.00,30,1,0.2312,0.0500
1269,78.50,32,1,0.1813,0.0500
1270,78.25,31,1,0.2564,0.0500
1271,79.00,30,1,0.2386,0.0500
1272,77.75,35,1,0.3182,0.0500
1273,79.00,30,1,0.3738,0.0500
1274,78.25,31,1,0.2421,0.0500
1275,79.00,30,1,0.2134,0.0500
1276,78.50,32,1,0.1394,0.0500
1277,78.50,32,1,0.2604,0.0500
1278,77.50,32,1,0.2350,0.0500
1279,79.00,30,1,0.3855,0.0500
1280,77.25,34,1,0.2254,0.0500
1281,79.00,30,1,0.2747,0.0500
1282,78.50,32,1,0.2539,0.0500
1283,75.75,37,1,0.2587,0.0500
1284,77.75,33,1,0.4503,0.0500
1285,78.75,32,1,0.2787,0.0500
1286,79.00,30,1,0.3438,0.0500
1287,79.00,30,1,0.4309,0.0500
1288,79.00,30,1,0.2606,0.0500
1289,77.50,32,1,0.3310,0.0500
1290,77.25,35,1,0.2854,0.0500
1291,77.75,33,1,0.2103,0.0500
1292,76.50,33,1,0.1904,0.0500
1293,76.75,33,1,0.3204,0.0500
1294,78.25,33,1,0.2158,0.0500
1295,78.25,31,1,0.3026,0.0500
1296,77.25,34,1,0.3242,0.0500
1297,79.00,30,1,0.2997,0.0500
1298,78.50,32,1,0.3713,0.0500
1299,79.00,30,1,0.2563,0.0500
1300,79.00,30,1,0.3159,0.0500
1301,77.75,33,1,0.2661,0.0500
1302,78.00,33,1,0.2530,0.0500
1303,78.25,31,1,0.2664,0.0500
